body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.074508,-0.008985,-0.004806,-0.096552,-0.020444,-0.022268,-0.036610,-0.064799,-0.015319,-0.003932,0.000025,0.000687,-0.095324,0.002114,0.013554,-0.019993,0.099708,0.004234,-0.001566,0.003215,-0.015572,-0.069183,-0.007259,-0.005126,-0.072373,-0.000444,-0.002606,-0.079123,0.080946,-0.007470,-0.010306,0.263128,-0.050612,-0.072528,-0.002955,-0.006693,-0.080118,0.071205,0.001647,-0.113204,0.200352,0.002012
-0.067470,-0.010691,0.001551,-0.083584,-0.016467,-0.011350,-0.036008,-0.035929,-0.007838,-0.002810,0.000254,0.000188,-0.082384,0.008033,0.014532,-0.011814,0.109882,0.005921,-0.001142,0.003121,-0.015859,-0.063751,-0.011735,0.001559,-0.065602,0.001277,0.004486,-0.067690,0.084987,0.001447,-0.003305,0.252673,-0.034360,-0.065920,-0.005381,0.001078,-0.072532,0.059813,0.008822,-0.102700,0.175252,0.010855
-0.060443,-0.012225,0.007709,-0.069969,-0.011872,-0.000177,-0.035131,-0.006993,-0.000215,-0.001780,0.000507,-0.000330,-0.068894,0.013432,0.014789,-0.004125,0.117264,0.007050,-0.000949,0.003087,-0.015950,-0.058456,-0.016051,0.008057,-0.058748,0.002980,0.011233,-0.056437,0.087193,0.010024,0.002799,0.238701,-0.019078,-0.059214,-0.007432,0.008835,-0.063665,0.046349,0.015295,-0.090585,0.147280,0.018386
-0.053652,-0.013405,0.012801,-0.056795,-0.006927,0.009733,-0.033733,0.018926,0.006557,-0.000874,0.000665,-0.000871,-0.055933,0.017289,0.014274,0.002302,0.120568,0.007514,-0.001219,0.003165,-0.015731,-0.053315,-0.019670,0.013450,-0.052077,0.004937,0.016803,-0.045739,0.087476,0.017350,0.008102,0.221483,-0.005742,-0.052672,-0.008943,0.015444,-0.054042,0.031849,0.020066,-0.077049,0.117227,0.023590
-0.047266,-0.014133,0.016159,-0.044979,-0.002014,0.017159,-0.031587,0.039375,0.011656,0.000001,0.000694,-0.001459,-0.044407,0.018580,0.013015,0.006906,0.118581,0.007278,-0.001972,0.003318,-0.015088,-0.048319,-0.022134,0.017021,-0.045825,0.007310,0.020556,-0.035879,0.085772,0.022718,0.012595,0.201229,0.004943,-0.046528,-0.009935,0.019965,-0.044361,0.017261,0.022424,-0.062575,0.085813,0.025769
-0.041327,-0.014355,0.017484,-0.035004,0.002465,0.021487,-0.028656,0.053024,0.014651,0.000781,0.000646,-0.002090,-0.034784,0.016671,0.011092,0.009561,0.110406,0.006375,-0.002750,0.003435,-0.013945,-0.043428,-0.023122,0.018438,-0.040239,0.010227,0.022286,-0.026983,0.082201,0.025890,0.016408,0.178226,0.012814,-0.041030,-0.010673,0.021798,-0.035324,0.003158,0.022010,-0.047725,0.053428,0.024603
-0.035747,-0.014047,0.016904,-0.026856,0.006131,0.022817,-0.025130,0.059735,0.015596,0.001177,0.000539,-0.002689,-0.027026,0.011575,0.008655,0.010480,0.095646,0.004921,-0.002862,0.003349,-0.012250,-0.038570,-0.022502,0.017824,-0.035524,0.013759,0.022261,-0.019097,0.076964,0.027126,0.019774,0.152810,0.018246,-0.036385,-0.011475,0.020829,-0.027440,-0.010233,0.018893,-0.032922,0.020245,0.020237
-0.030395,-0.013248,0.014873,-0.020222,0.008652,0.021761,-0.021235,0.060246,0.014908,0.001028,0.000315,-0.003132,-0.020783,0.003899,0.005929,0.009845,0.074529,0.003123,-0.002051,0.002865,-0.009957,-0.033679,-0.020389,0.015651,-0.031639,0.017882,0.020982,-0.012329,0.070200,0.026845,0.022739,0.125426,0.021761,-0.032547,-0.012492,0.017515,-0.020873,-0.022851,0.013660,-0.018472,-0.013520,0.013403
-0.025232,-0.012083,0.011966,-0.014786,0.009806,0.019115,-0.017090,0.055718,0.013137,0.000550,-0.000047,-0.003288,-0.015694,-0.005415,0.003181,0.007602,0.048014,0.001234,-0.000829,0.001811,-0.007059,-0.028767,-0.017123,0.012521,-0.028205,0.022562,0.018883,-0.006884,0.062102,0.025313,0.025008,0.096837,0.023660,-0.029134,-0.013649,0.012777,-0.015479,-0.034737,0.007317,-0.004725,-0.047554,0.005340
-0.020370,-0.010730,0.008679,-0.010375,0.009571,0.015583,-0.012775,0.047353,0.010787,0.000109,-0.000442,-0.003042,-0.011546,-0.015382,0.000625,0.003691,0.017829,-0.000539,-0.000009,0.000245,-0.003627,-0.023980,-0.013172,0.008966,-0.024765,0.027880,0.016247,-0.002966,0.053144,0.022650,0.026118,0.068158,0.024071,-0.025687,-0.014685,0.007639,-0.011005,-0.045998,0.000927,0.007857,-0.081488,-0.002609
