body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.699452,0.006471,0.008681,0.714598,-0.694685,0.081641,0.111451,0.705922,0.777938,0.064688,0.101922,-0.616635,0.784465,0.002968,0.008252,-0.620111,-0.686114,0.136055,0.061527,0.712005,-0.592114,-0.090024,-0.084485,0.796341,-0.597846,-0.002538,-0.014486,0.801476,-0.695043,-0.059567,-0.042788,0.715218,-0.675359,-0.098547,0.096740,0.724444,-0.459441,-0.539823,-0.188945,0.679562,-0.387579,-0.570336,-0.142141,0.710137,-0.699695,0.038579,-0.118575,0.703476,0.607142,0.301529,0.589822,-0.438827,0.588445,0.272397,0.607506,-0.458769
-0.699472,0.009395,0.008950,0.714542,-0.695014,0.082233,0.115786,0.704831,0.777525,0.069018,0.104195,-0.616307,0.784374,0.002702,0.007998,-0.620231,-0.687045,0.133298,0.061800,0.711605,-0.592335,-0.090759,-0.082788,0.796271,-0.597865,-0.002824,-0.014658,0.801458,-0.694082,-0.060109,-0.043254,0.716077,-0.674735,-0.099626,0.093905,0.725251,-0.452006,-0.548582,-0.194296,0.676016,-0.374612,-0.580518,-0.148078,0.707628,-0.698372,0.036113,-0.121552,0.704413,0.602371,0.306291,0.596306,-0.433306,0.583250,0.281097,0.612663,-0.453264
-0.699507,0.012569,0.008893,0.714460,-0.695445,0.082904,0.120151,0.703596,0.776981,0.073529,0.106597,-0.616060,0.784202,0.001191,0.006603,-0.620470,-0.688118,0.130142,0.061917,0.711142,-0.592665,-0.091179,-0.080810,0.796181,-0.597976,-0.002162,-0.014116,0.801387,-0.693307,-0.060607,-0.043641,0.716762,-0.674331,-0.100718,0.090907,0.725858,-0.444766,-0.557407,-0.200086,0.671897,-0.362614,-0.590696,-0.154622,0.704047,-0.697170,0.033108,-0.124438,0.705247,0.598006,0.311197,0.602066,-0.427858,0.578443,0.289628,0.617200,-0.447866
-0.699715,0.015456,0.008299,0.714207,-0.696078,0.083754,0.124564,0.702100,0.776425,0.077940,0.108951,-0.615808,0.784004,-0.000158,0.005093,-0.620735,-0.689406,0.126710,0.061819,0.710523,-0.593013,-0.091206,-0.078560,0.796144,-0.598063,-0.001984,-0.013868,0.801327,-0.692902,-0.061037,-0.043874,0.717103,-0.674367,-0.102143,0.087587,0.726033,-0.438597,-0.565582,-0.206524,0.667156,-0.352560,-0.600088,-0.162120,0.699509,-0.696208,0.030319,-0.128013,0.705683,0.593667,0.315559,0.607568,-0.422898,0.573666,0.297511,0.621430,-0.442967
-0.700007,0.018200,0.007436,0.713865,-0.696823,0.084685,0.128992,0.700447,0.775883,0.082312,0.111288,-0.615504,0.783814,-0.001410,0.003531,-0.620984,-0.690779,0.123135,0.061605,0.709836,-0.593336,-0.091042,-0.076181,0.796153,-0.598117,-0.001484,-0.013353,0.801296,-0.692685,-0.061432,-0.044030,0.717269,-0.674626,-0.103733,0.084106,0.725979,-0.432917,-0.573391,-0.213258,0.662063,-0.343423,-0.609011,-0.170072,0.694436,-0.695376,0.027357,-0.131647,0.705955,0.589553,0.319828,0.612662,-0.418070,0.569093,0.305251,0.625226,-0.438232
-0.699953,0.020801,0.006571,0.713855,-0.697285,0.085110,0.132624,0.699257,0.775612,0.085967,0.113020,-0.615030,0.783800,-0.001791,0.002427,-0.621006,-0.691799,0.119261,0.061109,0.709547,-0.593610,-0.090159,-0.073451,0.796306,-0.598080,-0.001085,-0.012911,0.801332,-0.692730,-0.061824,-0.044044,0.717191,-0.675168,-0.106193,0.080595,0.725518,-0.428286,-0.580165,-0.219727,0.657039,-0.336321,-0.616728,-0.177737,0.689161,-0.694748,0.024499,-0.135536,0.705942,0.586025,0.323426,0.617165,-0.413614,0.565385,0.311889,0.628505,-0.433643
-0.699816,0.022956,0.005661,0.713932,-0.697645,0.085270,0.135709,0.698287,0.775435,0.089117,0.114295,-0.614569,0.783811,-0.002005,0.001515,-0.620994,-0.692650,0.115325,0.060481,0.709421,-0.593796,-0.088976,-0.070606,0.796558,-0.597947,-0.000704,-0.012448,0.801438,-0.692950,-0.062202,-0.044104,0.716942,-0.675891,-0.108897,0.076989,0.724835,-0.424026,-0.586528,-0.226272,0.651911,-0.329824,-0.623876,-0.185592,0.683776,-0.694300,0.021734,-0.139363,0.705729,0.582690,0.326731,0.621581,-0.409091,0.561751,0.318198,0.631724,-0.429080
-0.699517,0.024220,0.004662,0.714190,-0.697776,0.084904,0.137714,0.697807,0.775410,0.091252,0.114638,-0.614224,0.783836,-0.001903,0.000973,-0.620965,-0.693217,0.111270,0.059600,0.709590,-0.593875,-0.087181,-0.067527,0.796964,-0.597689,-0.000348,-0.011931,0.801639,-0.692726,-0.062215,-0.043745,0.717179,-0.676199,-0.111625,0.073760,0.724468,-0.420189,-0.592178,-0.231963,0.647271,-0.324230,-0.630073,-0.192752,0.678770,-0.693393,0.019383,-0.142662,0.706030,0.579505,0.329872,0.625234,-0.405513,0.558544,0.323989,0.633783,-0.425885
-0.698997,0.024403,0.003645,0.714698,-0.697575,0.083951,0.138596,0.697949,0.775649,0.092226,0.113996,-0.613896,0.783978,-0.002017,0.000996,-0.620785,-0.693393,0.107252,0.058544,0.710124,-0.593857,-0.084846,-0.064310,0.797495,-0.597330,0.000091,-0.011337,0.801915,-0.693161,-0.062189,-0.043534,0.716774,-0.677189,-0.114920,0.070196,0.723382,-0.417480,-0.596773,-0.238062,0.642572,-0.319996,-0.635072,-0.200134,0.673968,-0.693218,0.017365,-0.145495,0.705676,0.576682,0.332449,0.628681,-0.402090,0.555271,0.329172,0.636057,-0.422790
-0.698366,0.024045,0.002620,0.715332,-0.697226,0.082473,0.138879,0.698417,0.775898,0.092933,0.112807,-0.613695,0.784053,-0.001946,0.001266,-0.620690,-0.693364,0.103250,0.057404,0.710838,-0.593860,-0.082217,-0.061050,0.798025,-0.596999,0.000795,-0.011000,0.802167,-0.693364,-0.061680,-0.043436,0.716628,-0.677973,-0.118132,0.066673,0.722463,-0.414932,-0.600800,-0.243746,0.638325,-0.315901,-0.639488,-0.206827,0.669690,-0.692792,0.015755,-0.148059,0.705599,0.573680,0.334972,0.631775,-0.399432,0.551591,0.334270,0.638160,-0.420431
