joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.115837,0.134536,-0.133788,0.019125,0.010674,0.040350,0.218138,-0.014112,0.270708,0.248876,0.220339,-0.001980,-0.108002,-0.252186,-0.225700,0.304075,-0.251008,0.002960,-0.001184,-0.640870,0.555919,1.039670,1.231735,-0.200960,0.026775,0.056590,0.028675,-0.046141,-0.073548
0.111058,0.130658,-0.133788,0.020710,0.010674,0.040350,0.218138,-0.014112,0.278538,0.256957,0.225748,-0.008115,-0.111445,-0.256019,-0.228181,0.304075,-0.251008,0.002960,-0.001184,-0.638188,0.552827,1.039670,1.229864,-0.200960,0.026775,0.056590,0.028675,-0.046141,-0.073548
0.105516,0.125695,-0.134890,0.022597,0.011825,0.040420,0.218383,-0.013680,0.287434,0.266308,0.233227,-0.015398,-0.115469,-0.261148,-0.231058,0.301568,-0.251400,0.003240,-0.001621,-0.634984,0.549791,1.042504,1.228549,-0.201537,0.025997,0.056267,0.028483,-0.045815,-0.074750
0.099780,0.120468,-0.135937,0.024392,0.012785,0.040635,0.218498,-0.014062,0.296752,0.275990,0.241147,-0.023042,-0.119829,-0.265858,-0.233876,0.299854,-0.252139,0.004195,-0.001218,-0.632352,0.547248,1.044645,1.227955,-0.201834,0.025338,0.056318,0.027855,-0.045651,-0.075961
0.093656,0.114712,-0.135937,0.026003,0.012785,0.040635,0.218498,-0.014062,0.306914,0.286335,0.249951,-0.031409,-0.124864,-0.269728,-0.236578,0.298062,-0.252139,0.004195,-0.001218,-0.630867,0.545690,1.047367,1.227955,-0.201834,0.025338,0.056318,0.027855,-0.045651,-0.075961
0.087177,0.107844,-0.136481,0.027386,0.013122,0.040372,0.219278,-0.013792,0.317006,0.296184,0.259602,-0.040231,-0.130158,-0.273240,-0.239424,0.296128,-0.252751,0.005317,-0.000866,-0.629649,0.545170,1.050395,1.228908,-0.202357,0.024528,0.056549,0.027384,-0.044972,-0.077228
0.080520,0.100420,-0.137421,0.029527,0.013013,0.039504,0.220981,-0.012731,0.327064,0.305786,0.269676,-0.049282,-0.135581,-0.276573,-0.242342,0.294124,-0.251835,0.005798,-0.000479,-0.628477,0.544185,1.053576,1.228760,-0.201841,0.024038,0.056328,0.027254,-0.043892,-0.078374
0.073678,0.091847,-0.137421,0.029527,0.013013,0.039504,0.220981,-0.012731,0.337048,0.314346,0.280383,-0.058490,-0.140048,-0.277902,-0.244346,0.292030,-0.251835,0.005798,-0.000479,-0.628477,0.544185,1.056498,1.228760,-0.201841,0.024038,0.056328,0.027254,-0.043892,-0.078374
0.067555,0.083260,-0.138685,0.029864,0.012474,0.038447,0.222636,-0.011336,0.347444,0.321626,0.291224,-0.067795,-0.143613,-0.279269,-0.246667,0.289989,-0.251667,0.005999,0.000233,-0.627373,0.542316,1.059010,1.225710,-0.201993,0.023323,0.056430,0.027293,-0.043337,-0.079507
0.062873,0.074644,-0.138685,0.029864,0.011156,0.036569,0.224721,-0.009318,0.358664,0.326344,0.302332,-0.077293,-0.145375,-0.279269,-0.249623,0.288051,-0.251667,0.005999,0.000233,-0.625408,0.538678,1.060703,1.219012,-0.201993,0.022069,0.056430,0.027293,-0.043337,-0.079507
0.059708,0.066143,-0.139904,0.028061,0.009282,0.034306,0.227210,-0.007219,0.370565,0.328238,0.313474,-0.086679,-0.144819,-0.279749,-0.253186,0.286303,-0.252986,0.007486,0.000475,-0.622584,0.533605,1.061267,1.207686,-0.203088,0.019957,0.056505,0.026588,-0.042353,-0.081022
