joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.638829,-0.967475,-0.257905,-0.230974,-0.226854,-0.220793,-0.003607,0.138509,0.325471,0.297546,0.979680,-0.558654,0.698458,-0.129804,-0.417411,0.085084,-0.177737,0.029877,0.022989,0.060323,-0.455856,-0.085205,-0.001663,0.188191,0.314549,-0.028100,-0.330817,0.079628,-0.199682
-0.716111,-0.934675,-0.285519,-0.183546,-0.182245,0.000000,0.000000,0.065021,0.164495,0.289780,0.812048,-0.592905,0.819349,-0.118394,-0.326668,0.078794,-0.156154,0.000000,0.000000,0.000000,-0.399998,-0.081331,0.475734,0.107342,0.554224,0.000000,-0.327630,0.000000,-0.253284
-0.695274,-0.877336,-0.289144,-0.166108,-0.166450,-0.014678,-0.060797,0.043347,0.132285,0.274163,0.733399,-0.592364,0.879524,-0.113133,-0.315301,0.074486,-0.159000,-0.048202,-0.022204,0.033811,-0.378788,-0.098014,0.555968,0.110698,0.533808,-0.037247,-0.310008,0.067376,-0.239618
-0.653627,-0.762693,-0.296402,-0.131238,-0.134865,0.000000,-0.081155,0.000000,0.067866,0.242944,0.576144,-0.591298,0.999909,-0.102611,-0.292577,0.065860,-0.164706,0.000000,-0.075218,0.000000,-0.336379,0.000000,0.716430,0.000000,0.492994,0.000000,-0.274777,0.000000,-0.212294
-0.559731,-0.615318,-0.311961,-0.127198,-0.121137,0.101561,-0.161523,-0.060834,0.048114,0.190209,0.467241,-0.573589,1.158795,-0.092722,-0.279182,0.064591,-0.183980,-0.075253,-0.075788,0.075221,-0.290085,-0.141650,0.740004,0.169221,0.344841,-0.063175,-0.154540,0.084124,-0.123930
-0.512788,-0.541632,-0.319745,-0.125180,-0.114274,0.108252,-0.201713,-0.089746,0.025493,0.163846,0.412792,-0.564741,1.238250,-0.124148,-0.272483,0.063959,-0.193623,-0.061342,-0.050716,0.051752,-0.266938,-0.146782,0.751787,0.195125,0.270767,-0.070021,-0.047690,0.079730,-0.052804
-0.380409,-0.341270,-0.324196,-0.114166,-0.102162,0.159781,-0.284976,-0.159960,0.000000,0.148116,0.312251,-0.479136,1.400316,0.000000,-0.271614,0.075692,-0.226246,-0.066496,-0.104248,0.000000,-0.113952,-0.284672,0.815439,0.282836,0.236104,0.000000,0.000000,0.119234,0.000000
-0.312192,-0.269809,-0.312454,-0.120404,-0.103826,0.173501,-0.279297,-0.162678,-0.018087,0.139862,0.290561,-0.439604,1.415695,-0.059219,-0.268184,0.087051,-0.236996,-0.073011,-0.110865,0.008512,-0.044742,-0.330442,0.837696,0.260043,0.201664,-0.074941,0.104574,0.120292,0.089732
-0.175746,-0.126878,-0.288957,0.000000,0.000000,0.200937,-0.267933,-0.168110,0.000000,0.123340,0.247210,-0.360538,1.446417,-0.068562,-0.261307,0.109760,-0.258490,-0.086039,-0.124096,0.000000,0.000000,-0.422007,0.882179,0.214458,0.132775,0.000000,0.173529,0.122405,0.188367
-0.097456,-0.011938,-0.296740,-0.044292,-0.035716,0.200692,-0.253358,-0.173225,-0.076365,0.169030,0.226778,-0.232840,1.445511,-0.068046,-0.239693,0.139803,-0.259705,-0.111291,-0.142866,-0.070336,0.038055,-0.465423,0.866848,0.193721,-0.014868,-0.084484,0.254918,0.139331,0.275899
0.000000,0.000000,-0.300635,0.000000,0.000000,0.200570,-0.246073,-0.175782,-0.075598,0.191873,0.216562,-0.168988,1.445063,-0.067790,-0.228883,0.154829,-0.260314,-0.123918,-0.152252,-0.073439,0.000000,-0.487137,0.859189,0.183355,-0.088689,0.000000,0.295614,0.147795,0.319666
-0.038873,0.123974,-0.298317,0.128631,0.108630,0.218460,-0.191680,-0.154893,-0.246131,0.285286,0.224176,0.136718,1.350989,-0.161177,-0.235842,0.186920,-0.247930,-0.177726,-0.207474,-0.028503,-0.012809,-0.594494,0.875282,0.216767,-0.180741,-0.139602,0.338099,0.172911,0.299082
0.022355,0.092536,-0.279390,0.120140,0.105907,0.205672,-0.156919,-0.140787,-0.303108,0.306505,0.247324,0.235194,1.284849,-0.203466,-0.253382,0.195405,-0.257508,-0.197411,-0.207258,-0.028506,-0.064354,-0.625661,0.872058,0.218907,-0.142661,-0.084488,0.290793,0.165261,0.257212
0.000000,0.090372,-0.241543,0.149783,0.140264,0.180094,-0.087395,0.000000,-0.417057,0.348926,0.293615,0.432143,1.152560,-0.288036,-0.288458,0.212356,-0.276671,-0.236778,-0.206824,0.000000,0.000000,-0.687948,0.865602,0.223190,-0.066500,-0.068663,0.196178,0.149960,0.173467
0.076284,0.156302,-0.185429,0.287713,0.264176,0.191958,0.000180,-0.001152,-0.521322,0.544491,0.292724,0.754023,1.035114,-0.412586,-0.317469,0.249797,-0.318828,-0.299969,-0.255104,0.029951,-0.161290,-0.759557,0.759411,0.174108,-0.072822,-0.089136,0.203550,0.166600,0.189202
0.044969,0.189266,-0.157374,0.356681,0.326135,0.197893,0.029314,0.036373,-0.573452,0.642280,0.292286,0.914970,0.976393,-0.474860,-0.331980,0.268519,-0.339921,-0.331567,-0.279246,0.079000,-0.174867,-0.795379,0.706339,0.149572,-0.050655,-0.099374,0.207238,0.174921,0.197071
0.000000,0.278725,0.000000,0.606896,0.546129,0.294014,0.129628,0.131820,-0.651443,1.076755,0.301927,1.284478,0.693218,-0.682902,-0.290067,0.276078,-0.451542,-0.362282,-0.343331,0.074488,-0.112668,-0.851253,0.598311,0.075612,-0.114074,-0.129641,0.282134,0.197771,0.237238
-0.024550,0.303473,0.046647,0.674735,0.576322,0.301746,0.205886,0.156295,-0.644803,1.262611,0.353321,1.347633,0.575355,-0.736107,-0.286457,0.255850,-0.490338,-0.355864,-0.342956,0.072321,-0.035042,-0.813937,0.561482,0.100085,-0.118919,-0.119133,0.275191,0.222621,0.235905
0.000000,0.352976,0.199921,0.810419,0.636714,0.317214,0.358401,0.205247,-0.631520,1.634343,0.456089,1.473959,0.339633,-0.842512,-0.279239,0.215408,-0.567937,-0.343035,-0.342212,0.000000,0.120214,-0.739354,0.487828,0.149032,0.000000,-0.098122,0.261310,0.272323,0.233236
-0.327970,0.424071,0.381017,0.852666,0.568444,0.271950,0.367086,0.205823,-0.524788,2.353153,0.569236,1.498787,-0.036034,-0.794213,-0.464822,0.118031,-0.545207,-0.261037,-0.298081,0.022662,0.371957,-0.644761,0.545633,0.291507,0.061998,0.016025,0.217302,0.328558,0.191275
-0.428879,0.459613,0.471562,0.873778,0.534300,0.249315,0.371417,0.206108,-0.471413,2.712515,0.625792,1.511177,-0.223869,-0.770046,-0.557613,0.069344,-0.533836,-0.220034,-0.276011,0.000000,0.497824,-0.597459,0.574517,0.362736,0.157302,0.000000,0.195295,0.356670,0.170292
-1.019820,0.719854,0.644107,0.993579,0.479280,0.238067,0.033161,0.109819,-0.216721,4.082087,0.591511,1.415553,-1.057136,0.129685,-0.744382,0.000000,-0.351635,-0.324592,-0.394517,-0.204596,1.403561,-0.348330,0.987285,0.706539,0.533657,0.357183,0.186618,0.544005,0.085790
-1.240655,0.865308,0.698397,1.012968,0.435979,0.201303,-0.041368,0.120158,-0.144480,4.445371,0.429368,1.324414,-1.291898,1.065601,-0.645764,-0.017262,-0.274985,-0.292972,-0.389870,-0.310740,1.617846,-0.195765,1.012111,0.725163,0.592494,0.335676,0.178637,0.533215,0.098778
