body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.012713,0.018792,-0.009542,-0.150434,-0.024473,-0.002491,0.061396,0.021783,-0.009482,-0.036415,0.001322,-0.004257,-0.128707,0.002703,-0.007883,0.020889,-0.002740,-0.007550,-0.022077,-0.013880,-0.015531,0.255003,-0.002735,0.030786,0.030828,0.066469,-0.044629,-0.005948,0.045125,0.075243,-0.014422,0.052069,0.099755,0.151315,0.034755,0.054740,0.056796,-0.007206,0.023686,0.035967,0.015203,0.026237
-0.012134,0.021763,-0.014014,-0.174260,-0.029864,-0.005530,0.078409,0.024926,-0.011749,-0.039739,0.003528,-0.007757,-0.148426,0.001833,-0.011982,0.027691,-0.003151,-0.010791,-0.025574,-0.015088,-0.017315,0.284672,-0.006049,0.018502,0.047680,0.071486,-0.061366,0.007793,0.048013,0.069145,-0.003984,0.054261,0.092419,0.166694,0.031756,0.045881,0.065227,-0.009948,-0.013007,0.043187,0.016366,-0.008056
-0.012022,0.024784,-0.018339,-0.199645,-0.034945,-0.008084,0.097768,0.029445,-0.013191,-0.043203,0.004152,-0.009725,-0.170519,0.001977,-0.015778,0.039781,-0.002773,-0.013418,-0.028335,-0.013762,-0.018156,0.315700,-0.011249,0.003537,0.063501,0.075464,-0.081348,0.027458,0.044754,0.056053,0.013351,0.049842,0.077399,0.181331,0.025998,0.034609,0.077042,-0.013349,-0.050684,0.054423,0.015666,-0.041809
-0.012409,0.028246,-0.022528,-0.225882,-0.038727,-0.010218,0.117088,0.035608,-0.014111,-0.046776,0.002985,-0.010415,-0.195137,0.003357,-0.019192,0.055383,-0.001551,-0.015299,-0.030805,-0.009902,-0.018497,0.347687,-0.017176,-0.011340,0.076674,0.081484,-0.102091,0.051175,0.038910,0.038425,0.036452,0.042474,0.057696,0.195154,0.019366,0.023713,0.094663,-0.015155,-0.080903,0.071320,0.015969,-0.067702
-0.012871,0.031755,-0.026662,-0.251503,-0.040921,-0.012279,0.134011,0.042828,-0.014919,-0.048637,0.000661,-0.010514,-0.221935,0.005668,-0.022451,0.072923,0.000224,-0.016872,-0.031665,-0.004964,-0.019117,0.379933,-0.022495,-0.023823,0.086643,0.091446,-0.121349,0.077125,0.033879,0.018442,0.063267,0.035408,0.035903,0.208017,0.013701,0.015482,0.118945,-0.013666,-0.097882,0.094129,0.019333,-0.081424
-0.012235,0.033674,-0.030822,-0.274131,-0.042217,-0.014805,0.146738,0.049660,-0.015400,-0.045869,-0.001442,-0.010057,-0.249777,0.008325,-0.026085,0.091117,0.002188,-0.018544,-0.028848,-0.000987,-0.020529,0.411784,-0.026974,-0.032853,0.094174,0.103913,-0.137826,0.104049,0.030554,-0.003325,0.091598,0.029132,0.012481,0.220239,0.008840,0.010775,0.148930,-0.009925,-0.099894,0.122240,0.024516,-0.081899
-0.009019,0.032163,-0.035392,-0.291090,-0.043496,-0.018646,0.153869,0.054654,-0.015077,-0.036775,-0.001831,-0.008724,-0.277214,0.010753,-0.030953,0.108533,0.004147,-0.020277,-0.021650,0.000877,-0.022635,0.442530,-0.031125,-0.039169,0.100675,0.115605,-0.151708,0.130699,0.028254,-0.027577,0.119084,0.022714,-0.013667,0.233114,0.003059,0.008343,0.181602,-0.007513,-0.090160,0.153647,0.027698,-0.071966
-0.002383,0.026581,-0.041270,-0.300114,-0.044571,-0.025069,0.154098,0.057429,-0.014358,-0.022545,0.000594,-0.007207,-0.303119,0.012559,-0.038147,0.123703,0.006086,-0.021939,-0.011167,0.000941,-0.025046,0.471411,-0.035256,-0.045281,0.107500,0.124378,-0.164778,0.155360,0.026888,-0.054765,0.143431,0.016545,-0.043212,0.249486,-0.004903,0.004814,0.212070,-0.010638,-0.076903,0.184285,0.024850,-0.058902
0.007190,0.017442,-0.049423,-0.299423,-0.044091,-0.035338,0.146296,0.058637,-0.014723,-0.006716,0.006146,-0.007460,-0.326637,0.013591,-0.048585,0.135810,0.008068,-0.023750,0.000620,0.000353,-0.027479,0.498231,-0.039408,-0.054024,0.115992,0.129990,-0.179234,0.176134,0.027466,-0.083482,0.163193,0.012980,-0.074378,0.274196,-0.014485,-0.003705,0.234674,-0.022511,-0.070926,0.208609,0.013141,-0.052235
0.017970,0.005198,-0.060188,-0.287487,-0.040900,-0.049954,0.129795,0.058781,-0.017201,0.006505,0.013591,-0.010814,-0.346799,0.014001,-0.062561,0.145165,0.010310,-0.025971,0.011322,0.000270,-0.029626,0.523988,-0.043712,-0.066694,0.127756,0.132797,-0.196113,0.191551,0.031148,-0.110079,0.177881,0.014594,-0.102374,0.313616,-0.023304,-0.019462,0.244382,-0.044700,-0.081551,0.220686,-0.008505,-0.059390
0.027719,-0.010235,-0.073077,-0.263558,-0.035087,-0.068270,0.104513,0.057542,-0.021025,0.013273,0.019943,-0.016232,-0.362843,0.014294,-0.079605,0.152893,0.013309,-0.028426,0.018287,0.001461,-0.031062,0.550538,-0.048250,-0.082681,0.144322,0.132973,-0.214962,0.200947,0.038530,-0.130028,0.186969,0.022420,-0.121127,0.373798,-0.027891,-0.042371,0.237772,-0.076864,-0.113508,0.214798,-0.038605,-0.082449
0.034860,-0.028672,-0.086907,-0.229052,-0.027414,-0.088647,0.071480,0.054628,-0.024517,0.011114,0.022263,-0.021371,-0.375100,0.015139,-0.098440,0.160380,0.017536,-0.030757,0.019789,0.003856,-0.031761,0.579540,-0.052919,-0.100451,0.166458,0.130638,-0.234629,0.204827,0.049280,-0.140146,0.189470,0.035585,-0.126397,0.458455,-0.024875,-0.070840,0.213998,-0.116796,-0.165876,0.186455,-0.073053,-0.117801
