body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.703259,0.047168,0.049039,0.707670,-0.702559,0.056302,0.066353,0.706284,0.772399,0.058353,0.090523,-0.625939,0.777701,-0.014180,-0.000808,-0.628474,-0.702886,0.052212,0.059363,0.706895,-0.697710,-0.079359,-0.069372,0.708584,-0.701121,-0.001130,0.005619,0.713019,-0.657410,-0.055513,-0.006136,0.751460,-0.642611,-0.170485,0.096617,0.740710,-0.336997,-0.616805,-0.150151,0.695298,-0.373372,-0.594628,-0.243108,0.669260,-0.664165,0.058832,-0.068865,0.742079,0.636766,0.278459,0.560420,-0.450465,0.608079,0.274882,0.573753,-0.474855
-0.703499,0.047484,0.049272,0.707394,-0.702775,0.056870,0.066915,0.705971,0.772326,0.058480,0.090888,-0.625965,0.777677,-0.014620,-0.001709,-0.628492,-0.703092,0.052947,0.060035,0.706579,-0.697703,-0.079462,-0.069475,0.708569,-0.701121,-0.000617,0.005801,0.713019,-0.657415,-0.055979,-0.007097,0.751413,-0.642351,-0.169963,0.096938,0.741013,-0.337632,-0.616858,-0.150062,0.694962,-0.374338,-0.594524,-0.243142,0.668801,-0.664346,0.059043,-0.069288,0.741861,0.636884,0.278034,0.560234,-0.450792,0.608291,0.274128,0.573368,-0.475483
-0.703509,0.047853,0.049362,0.707353,-0.702775,0.057354,0.067714,0.705856,0.772325,0.058530,0.090902,-0.625959,0.777681,-0.014912,-0.002518,-0.628477,-0.703059,0.053869,0.060919,0.706467,-0.697720,-0.079334,-0.069355,0.708578,-0.701120,-0.000111,0.006272,0.713016,-0.657797,-0.056572,-0.008261,0.751022,-0.642503,-0.169207,0.096790,0.741074,-0.338555,-0.616487,-0.150526,0.694741,-0.375638,-0.593715,-0.243818,0.668544,-0.664881,0.059256,-0.070292,0.741270,0.637069,0.277266,0.560784,-0.450320,0.608551,0.273268,0.573662,-0.475292
-0.703509,0.047853,0.049362,0.707353,-0.702729,0.057906,0.068263,0.705804,0.772226,0.058908,0.091630,-0.625940,0.777669,-0.014535,-0.001784,-0.628504,-0.703059,0.053869,0.060919,0.706467,-0.697648,-0.080066,-0.070076,0.708496,-0.701128,-0.000847,0.005548,0.713013,-0.657780,-0.058016,-0.009526,0.750912,-0.642085,-0.169044,0.096907,0.741458,-0.338090,-0.616936,-0.150339,0.694610,-0.375229,-0.594208,-0.243618,0.668408,-0.665167,0.058336,-0.071049,0.741015,0.637441,0.277580,0.560739,-0.449656,0.608941,0.273578,0.573643,-0.474636
-0.703493,0.048215,0.049424,0.707340,-0.702690,0.058555,0.069385,0.705680,0.772356,0.059086,0.091863,-0.625729,0.777827,-0.014789,-0.002319,-0.628300,-0.702988,0.054944,0.061779,0.706380,-0.697471,-0.079853,-0.069948,0.708706,-0.700934,-0.000500,0.006274,0.713198,-0.658333,-0.059131,-0.011147,0.750318,-0.642338,-0.168283,0.096363,0.741482,-0.339251,-0.616132,-0.151151,0.694582,-0.376478,-0.593120,-0.244771,0.668252,-0.665972,0.058241,-0.072393,0.740168,0.637831,0.276758,0.561671,-0.448445,0.609329,0.272416,0.574628,-0.473614
-0.703493,0.048215,0.049424,0.707340,-0.702627,0.059291,0.070116,0.705608,0.772268,0.059281,0.092453,-0.625732,0.777810,-0.015282,-0.002572,-0.628309,-0.702940,0.055546,0.062377,0.706328,-0.697455,-0.080092,-0.070170,0.708673,-0.700943,-0.000741,0.006051,0.713191,-0.658305,-0.060915,-0.012712,0.750175,-0.641846,-0.168319,0.096295,0.741910,-0.339759,-0.616003,-0.151263,0.694424,-0.376971,-0.592934,-0.244877,0.668100,-0.666325,0.057117,-0.073315,0.739847,0.638209,0.277203,0.561704,-0.447589,0.609730,0.272852,0.574695,-0.472765
-0.703457,0.048565,0.049340,0.707358,-0.702548,0.060183,0.071513,0.705471,0.772221,0.059606,0.092848,-0.625701,0.777811,-0.015462,-0.002916,-0.628301,-0.702851,0.056572,0.063266,0.706256,-0.697319,-0.080131,-0.070247,0.708795,-0.700810,-0.000211,0.006540,0.713318,-0.658720,-0.062492,-0.014713,0.749644,-0.641888,-0.167756,0.095514,0.742102,-0.340716,-0.615162,-0.152174,0.694501,-0.378086,-0.591770,-0.246125,0.668043,-0.667106,0.056658,-0.074793,0.739030,0.638331,0.276985,0.562347,-0.446742,0.609791,0.272154,0.575372,-0.472265
-0.703215,0.049037,0.049164,0.707578,-0.702254,0.061364,0.072833,0.705527,0.771905,0.059886,0.093510,-0.625965,0.777575,-0.016005,-0.002948,-0.628579,-0.702572,0.057570,0.064389,0.706351,-0.697051,-0.080381,-0.070216,0.709033,-0.700534,-0.000199,0.007329,0.713581,-0.658618,-0.064012,-0.016984,0.749557,-0.641457,-0.166942,0.094436,0.742795,-0.341121,-0.614100,-0.152940,0.695074,-0.378741,-0.590407,-0.246911,0.668588,-0.667398,0.056274,-0.076550,0.738616,0.637786,0.277297,0.562790,-0.446770,0.609010,0.272078,0.575856,-0.472727
-0.703215,0.049037,0.049164,0.707578,-0.702184,0.062174,0.074581,0.705344,0.771874,0.060754,0.094192,-0.625817,0.777626,-0.016001,-0.003350,-0.628515,-0.702483,0.058658,0.065469,0.706251,-0.697026,-0.080793,-0.070597,0.708973,-0.700552,-0.000614,0.006948,0.713567,-0.658559,-0.066474,-0.019148,0.749343,-0.640823,-0.167432,0.093941,0.743295,-0.341591,-0.614149,-0.153574,0.694660,-0.379208,-0.590381,-0.247512,0.668124,-0.667890,0.054809,-0.077736,0.738157,0.637755,0.278407,0.562431,-0.446576,0.608977,0.273197,0.575539,-0.472510
-0.702864,0.049622,0.048922,0.707903,-0.701756,0.063795,0.076403,0.705430,0.771567,0.061281,0.095393,-0.625962,0.777464,-0.016776,-0.003326,-0.628695,-0.702065,0.060152,0.066867,0.706410,-0.696707,-0.081145,-0.070878,0.709218,-0.700258,-0.000349,0.007607,0.713850,-0.657868,-0.068752,-0.021656,0.749676,-0.639714,-0.166882,0.092778,0.744519,-0.341047,-0.613924,-0.154303,0.694964,-0.379118,-0.589943,-0.248165,0.668320,-0.667762,0.053925,-0.079521,0.738149,0.636764,0.279674,0.562438,-0.447189,0.607935,0.273676,0.575870,-0.473171
