joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
2.710998,2.673084,0.001490,0.119306,0.249466,-0.062581,-0.115572,-0.284446,-0.558785,-3.020328,-2.970070,1.480699,1.210535,0.233158,0.301102,0.628075,-0.144321,-0.106112,0.208300,0.000018,-0.658661,-0.892675,-0.216711,0.171839,0.113920,0.072460,-0.052023,-0.060283,0.029149
2.942210,2.897596,0.000000,0.125169,0.293431,-0.169353,-0.114123,-0.247862,-0.443815,-3.013283,-2.986866,2.232528,1.999950,0.227505,0.285220,0.450122,-0.100967,0.000000,0.147588,0.889570,-1.406878,-0.848305,-0.366718,0.155622,0.176347,0.079140,0.000000,0.000000,0.000000
2.993399,2.955955,-0.053130,0.113613,0.296577,-0.138275,-0.108901,-0.237685,-0.421236,-3.073949,-3.048342,2.498370,2.134168,0.274205,0.311646,0.578374,-0.102842,-0.071491,0.163628,1.138324,-1.378584,-1.025808,-0.441897,0.198656,0.192101,0.076185,-0.070998,-0.050154,0.052917
3.095514,3.072429,-0.131813,0.090493,0.302846,-0.076114,-0.098450,-0.217316,-0.376023,-3.195029,-3.171062,3.029776,2.402407,0.367582,0.364432,0.834790,0.000000,-0.079531,0.195694,1.635617,-1.321912,-1.380700,-0.592178,0.284702,0.223590,0.070268,-0.091244,0.000000,0.082644
3.228557,3.181326,-0.178476,0.078773,0.312769,-0.141026,-0.081655,-0.166661,-0.291482,-3.350013,-3.282928,3.532398,2.696735,0.468081,0.477862,1.069137,0.047392,-0.071765,0.186755,1.905990,-1.405287,-1.679778,-0.618011,0.398619,0.241749,0.057874,-0.105470,-0.040437,0.131958
3.295034,3.235728,-0.201805,0.048610,0.317727,-0.173487,-0.048837,-0.141333,-0.249213,-3.427476,-3.338826,3.783673,2.843887,0.518340,0.534588,1.186305,0.124365,-0.087128,0.182281,2.041149,-1.446950,-1.829281,-0.630897,0.455569,0.250823,0.034453,-0.112580,-0.054120,0.156615
3.134686,3.053272,-0.186201,0.063050,0.295176,-0.422183,0.000000,-0.098778,-0.278075,-3.393370,-3.281629,4.012823,2.954400,0.721416,0.708577,1.090807,0.250387,0.000000,0.099999,1.856178,-0.851130,-1.602191,-0.532573,0.419289,0.119510,0.000000,-0.074201,0.000000,0.183002
3.088176,3.008425,-0.150305,0.071902,0.303857,-0.423990,-0.069374,-0.105761,-0.267673,-3.408617,-3.294450,4.018718,3.043610,0.738072,0.747830,0.785547,0.325599,-0.078870,0.090818,1.902938,-0.971746,-1.326337,-0.459403,0.426795,0.051736,0.039956,-0.070925,-0.081859,0.174113
2.994907,2.918535,0.000000,0.089600,0.321192,-0.427572,0.000000,-0.119713,-0.246847,-3.438842,-3.319788,4.030210,3.221732,0.771317,0.826275,0.174987,0.475988,-0.110980,0.072451,1.996356,-1.212817,-0.774598,-0.313050,0.441774,-0.083805,0.000000,0.000000,-0.140904,0.156321
3.067556,2.997535,-0.032716,0.079313,0.302093,-0.383280,-0.091120,-0.145981,-0.300957,-3.623223,-3.499407,4.070360,3.487116,0.921631,0.991875,-0.460786,0.628257,-0.094200,0.068145,1.812303,-1.268780,-0.216222,-0.214297,0.465829,-0.114742,0.086639,-0.013964,-0.183541,0.135866
