joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-1.570000,-1.570000,-0.069931,0.054070,-0.117521,0.020719,-0.031088,-0.135061,0.520000,2.296541,2.225952,-1.778504,-2.105789,-0.804226,-0.789253,1.311535,-0.780637,0.017638,-0.070813,-1.249312,1.400000,0.743225,1.009409,-0.118298,0.076611,0.077537,0.052462,0.128266,-0.030866
-1.570000,-1.570000,-0.064373,0.059591,-0.118284,0.026933,-0.039614,-0.142377,0.520000,2.322355,2.247601,-1.771997,-2.084323,-0.815540,-0.795456,1.293315,-0.755353,0.014321,-0.073375,-1.261496,1.400000,0.751811,1.031156,-0.124046,0.080650,0.079116,0.053297,0.128252,-0.031609
-1.570000,-1.570000,-0.059314,0.063861,-0.118284,0.028711,-0.047167,-0.148673,0.520000,2.342578,2.264729,-1.768783,-2.060500,-0.823316,-0.799104,1.270825,-0.730574,0.010621,-0.076379,-1.274816,1.396813,0.765810,1.053377,-0.129186,0.084452,0.080503,0.053297,0.128252,-0.032856
-1.570000,-1.570000,-0.054840,0.067390,-0.119693,0.028305,-0.054534,-0.154599,0.520000,2.362063,2.281853,-1.765164,-2.036138,-0.829864,-0.801536,1.246975,-0.706868,0.006631,-0.079624,-1.287897,1.394276,0.780965,1.074592,-0.134210,0.087774,0.081908,0.053898,0.129593,-0.034327
-1.570000,-1.570000,-0.051535,0.069436,-0.122148,0.023529,-0.061530,-0.159783,0.520000,2.380073,2.298972,-1.760737,-2.010697,-0.833958,-0.801536,1.220407,-0.685309,0.002060,-0.083348,-1.300505,1.394276,0.798430,1.093794,-0.139003,0.090136,0.083350,0.053898,0.129593,-0.036249
-1.570000,-1.570000,-0.049126,0.069476,-0.125811,0.019101,-0.066824,-0.162905,0.520000,2.397253,2.316016,-1.754127,-1.985004,-0.835839,-0.801367,1.191787,-0.664899,-0.003177,-0.087510,-1.310993,1.391894,0.818085,1.110694,-0.144058,0.092231,0.084722,0.053913,0.130601,-0.038475
-1.570000,-1.570000,-0.047164,0.068835,-0.130079,0.013914,-0.071266,-0.164830,0.520000,2.414018,2.333022,-1.746426,-1.959186,-0.836355,-0.801057,1.162140,-0.645062,-0.008747,-0.091890,-1.320421,1.388938,0.838835,1.126444,-0.149244,0.094192,0.087001,0.053526,0.131664,-0.040855
-1.570000,-1.570000,-0.045644,0.066487,-0.133677,0.013914,-0.073657,-0.164830,0.520000,2.427119,2.347237,-1.737591,-1.934551,-0.835178,-0.801057,1.130937,-0.628614,-0.013024,-0.095915,-1.329054,1.380984,0.860760,1.140104,-0.154347,0.096127,0.087001,0.053526,0.131664,-0.043441
-1.570000,-1.570000,-0.044045,0.063666,-0.137195,0.012117,-0.075727,-0.163756,0.520000,2.439445,2.360811,-1.729470,-1.911595,-0.833508,-0.800397,1.099698,-0.613920,-0.016996,-0.099705,-1.338374,1.375082,0.882070,1.153568,-0.159030,0.098328,0.088355,0.053298,0.133058,-0.046036
-1.570000,-1.570000,-0.042287,0.059899,-0.140552,0.012117,-0.077155,-0.163756,0.520000,2.450218,2.373103,-1.722776,-1.891995,-0.830854,-0.800397,1.068384,-0.602732,-0.020357,-0.103025,-1.349065,1.373284,0.902152,1.166641,-0.162873,0.098328,0.089592,0.053298,0.133058,-0.048648
-1.570000,-1.570000,-0.041702,0.055516,-0.144064,0.013270,-0.077496,-0.161539,0.520000,2.456939,2.382049,-1.718467,-1.878257,-0.829049,-0.798626,1.043550,-0.595392,-0.022849,-0.105504,-1.357014,1.370694,0.916499,1.176728,-0.165522,0.099850,0.090664,0.052850,0.134192,-0.050565
-1.570000,-1.570000,-0.040194,0.050826,-0.147652,0.016293,-0.076648,-0.159580,0.520000,2.462059,2.389321,-1.715349,-1.867452,-0.827669,-0.797833,1.021957,-0.589977,-0.025790,-0.107563,-1.363590,1.367707,0.927979,1.185323,-0.167574,0.101184,0.091891,0.052610,0.134974,-0.052134
-1.570000,-1.570000,-0.040194,0.045759,-0.151172,0.020081,-0.076648,-0.157541,0.520000,2.462059,2.392892,-1.717153,-1.861500,-0.827669,-0.797833,1.001988,-0.587334,-0.025790,-0.109337,-1.367023,1.361887,0.939377,1.193686,-0.169524,0.101184,0.091891,0.052610,0.134974,-0.053781
-1.570000,-1.570000,-0.038432,0.041436,-0.154474,0.023385,-0.075481,-0.155366,0.520000,2.461326,2.394692,-1.721182,-1.858151,-0.828549,-0.798081,0.983508,-0.585573,-0.027277,-0.111458,-1.370257,1.357440,0.951194,1.201651,-0.171363,0.102250,0.093018,0.052436,0.135967,-0.055421
-1.570000,-1.570000,-0.036087,0.038604,-0.154474,0.025720,-0.074119,-0.155366,0.520000,2.457844,2.392952,-1.729660,-1.860008,-0.828549,-0.799564,0.968003,-0.585573,-0.027277,-0.111458,-1.373093,1.355739,0.963846,1.208820,-0.172980,0.102250,0.093018,0.052436,0.135967,-0.057047
-1.570000,-1.570000,-0.033636,0.036382,-0.154574,0.027751,-0.072546,-0.154241,0.520000,2.450288,2.387134,-1.743296,-1.867357,-0.830228,-0.802113,0.955467,-0.586548,-0.027880,-0.112397,-1.375375,1.356036,0.976952,1.214357,-0.174503,0.102811,0.094203,0.052359,0.137325,-0.058461
-1.570000,-1.570000,-0.031131,0.034465,-0.153718,0.029630,-0.070868,-0.153326,0.520000,2.440694,2.379277,-1.759511,-1.877454,-0.831882,-0.805196,0.944415,-0.587824,-0.027053,-0.112112,-1.378019,1.357331,0.990284,1.219077,-0.175980,0.103288,0.095627,0.052058,0.138985,-0.059768
-1.570000,-1.570000,-0.029740,0.031378,-0.151623,0.029630,-0.068487,-0.153326,0.520000,2.425531,2.366447,-1.780826,-1.893333,-0.833551,-0.807780,0.936202,-0.590299,-0.027053,-0.112112,-1.378019,1.361592,1.002587,1.221359,-0.177327,0.103288,0.095627,0.052058,0.138985,-0.061232
-1.570000,-1.570000,-0.028813,0.027938,-0.149268,0.030824,-0.066100,-0.151829,0.520000,2.408902,2.352131,-1.802990,-1.910696,-0.834664,-0.810320,0.929079,-0.593264,-0.025866,-0.110894,-1.379257,1.366490,1.014532,1.223588,-0.178773,0.103695,0.097206,0.051515,0.140829,-0.062825
-1.570000,-1.570000,-0.028813,0.023793,-0.146394,0.030824,-0.063701,-0.151829,0.520000,2.389341,2.334839,-1.826851,-1.931029,-0.834664,-0.810320,0.924134,-0.597208,-0.024606,-0.109083,-1.381057,1.372664,1.025758,1.223588,-0.180419,0.103695,0.097206,0.051515,0.140829,-0.064679
-1.570000,-1.570000,-0.029528,0.018937,-0.143323,0.032679,-0.061587,-0.150086,0.520000,2.366966,2.314825,-1.851915,-1.952648,-0.833151,-0.810138,0.920927,-0.602033,-0.023374,-0.107036,-1.384917,1.378607,1.035770,1.224522,-0.182138,0.103933,0.098631,0.050789,0.142694,-0.066541
-1.570000,-1.570000,-0.030420,0.013726,-0.140153,0.034331,-0.058749,-0.148045,0.520000,2.343183,2.293450,-1.877581,-1.974910,-0.830886,-0.809139,0.918099,-0.607298,-0.021277,-0.104872,-1.389808,1.384435,1.045176,1.224748,-0.183895,0.104260,0.099905,0.050130,0.144392,-0.068408
-1.570000,-1.570000,-0.030420,0.007834,-0.137289,0.037095,-0.058749,-0.148045,0.520000,2.316233,2.268674,-1.902689,-1.996367,-0.825835,-0.805144,0.918099,-0.614029,-0.021277,-0.102653,-1.395922,1.389245,1.052840,1.224748,-0.185174,0.104260,0.099905,0.050130,0.144392,-0.070088
-1.570000,-1.570000,-0.031075,0.001946,-0.134806,0.039903,-0.057882,-0.147280,0.520000,2.288799,2.243328,-1.926015,-2.017343,-0.819520,-0.799764,0.918433,-0.621366,-0.020075,-0.100174,-1.399998,1.393962,1.059932,1.225159,-0.186776,0.104692,0.101098,0.049843,0.146053,-0.071713
-1.570000,-1.570000,-0.031075,-0.003933,-0.133086,0.042800,-0.057882,-0.147280,0.520000,2.260400,2.216842,-1.945781,-2.037353,-0.810673,-0.791614,0.920906,-0.629916,-0.020075,-0.097174,-1.399998,1.398490,1.065876,1.225159,-0.186776,0.104692,0.101098,0.049843,0.146053,-0.073231
-1.570000,-1.570000,-0.031811,-0.009608,-0.131875,0.043313,-0.058658,-0.147332,0.520000,2.231032,2.189772,-1.963693,-2.055394,-0.800011,-0.780887,0.925031,-0.639590,-0.019309,-0.093850,-1.400000,1.400000,1.069696,1.224859,-0.188118,0.104695,0.102135,0.049341,0.147713,-0.074569
-1.570000,-1.570000,-0.031598,-0.015182,-0.130745,0.041995,-0.059325,-0.146841,0.520000,2.201180,2.162410,-1.980679,-2.072450,-0.788441,-0.768872,0.929982,-0.649825,-0.018636,-0.090364,-1.400000,1.400000,1.071943,1.224328,-0.189160,0.104068,0.103117,0.048652,0.149062,-0.076644
