body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.707341,0.031838,0.028093,-0.705597,-0.651614,0.272607,0.260860,0.658055,-0.677462,-0.176645,-0.180017,0.690967,-0.700575,0.026848,-0.003017,0.713067,-0.640084,0.298637,0.240222,0.665885,-0.630884,-0.200836,-0.151357,0.733990,-0.648304,0.006596,0.022408,0.761023,0.697928,0.124919,0.135750,-0.692000,-0.602138,0.089478,0.661385,0.438170,0.495997,0.535703,-0.443345,-0.520053,0.546361,0.519341,-0.448727,-0.480019,-0.458214,0.660067,0.158588,0.573761,0.540782,-0.487074,0.495083,-0.474559,0.509430,-0.489280,0.510449,-0.490437
-0.705264,-0.036729,-0.032810,0.707232,-0.642566,0.289981,0.278477,0.652281,-0.674087,-0.187185,-0.190211,0.688759,-0.700080,0.024867,-0.002737,0.713626,-0.629617,0.317104,0.257298,0.660927,-0.629365,-0.211254,-0.159032,0.730740,-0.648615,0.006953,0.022590,0.760750,-0.692965,-0.134167,-0.143277,0.693736,-0.599659,0.092400,0.667900,0.431023,0.491586,0.534628,-0.453012,-0.517008,0.543599,0.515993,-0.458400,-0.477621,-0.443970,0.667997,0.169957,0.572525,0.531517,-0.497854,0.493596,-0.475389,0.502194,-0.498383,0.506093,-0.493240
-0.703175,-0.041653,-0.037646,0.708797,-0.632976,0.307745,0.296073,0.645737,-0.670493,-0.197243,-0.200248,0.686611,-0.699490,0.023044,-0.002692,0.714266,-0.618454,0.336002,0.274252,0.655289,-0.627477,-0.221138,-0.166483,0.727773,-0.648612,0.007512,0.022501,0.760749,-0.687694,-0.143099,-0.151377,0.695475,-0.597980,0.095255,0.673144,0.424527,0.488132,0.533089,-0.461090,-0.514722,0.541799,0.512336,-0.466320,-0.475933,-0.430683,0.675300,0.180782,0.570789,0.522427,-0.507931,0.492557,-0.475882,-0.495348,0.506685,-0.502382,0.495492
-0.701096,-0.046646,-0.042721,0.710256,-0.622820,0.325994,0.314269,0.638011,-0.667062,-0.206678,-0.209728,0.684344,-0.699045,0.021119,-0.002694,0.714761,-0.606762,0.355061,0.292079,0.648430,-0.626006,-0.230639,-0.173000,0.724564,-0.648840,0.007596,0.022660,0.760549,-0.682009,-0.152337,-0.159730,0.697240,-0.596636,0.097330,0.677016,0.419763,0.485720,0.531359,-0.467259,-0.513227,0.541111,0.508766,-0.472048,-0.474897,-0.419381,0.681013,0.191129,0.569044,-0.514404,0.516268,-0.491838,0.476395,-0.489678,0.513207,-0.499183,0.497645
-0.698867,-0.051049,-0.047644,0.711835,-0.612285,0.344360,0.332911,0.629042,-0.663989,-0.215424,-0.218719,0.681816,-0.698936,0.018514,-0.003258,0.714937,-0.594150,0.374909,0.309424,0.640847,-0.623904,-0.239354,-0.178598,0.722188,-0.648293,0.007532,0.022332,0.761027,-0.675856,-0.162269,-0.167781,0.699097,-0.595076,0.098365,0.680179,0.416611,0.483107,0.530696,-0.472092,-0.511955,0.540469,0.506532,-0.476041,-0.474029,-0.410229,0.684775,0.200933,0.567821,-0.508229,0.522740,-0.490888,0.476944,-0.485874,0.517880,-0.495892,0.499818
-0.696548,-0.055157,-0.052489,0.713458,-0.601407,0.362704,0.351520,0.619023,-0.661018,-0.223632,-0.227621,0.679142,-0.699014,0.015739,-0.004273,0.714922,-0.581038,0.394694,0.326662,0.632379,-0.621864,-0.247744,-0.183690,0.719837,-0.647720,0.007217,0.021913,0.761529,-0.669375,-0.172361,-0.175813,0.700941,-0.593667,0.099008,0.682788,0.414195,0.480588,0.530398,-0.476061,-0.510959,0.539921,0.504650,-0.479101,-0.473579,-0.402172,0.687746,0.210324,0.566593,-0.502639,0.528347,-0.490102,0.477497,-0.483012,0.521825,-0.492705,0.501638
-0.694343,-0.058974,-0.056611,0.714986,-0.590080,0.380776,0.370656,0.607808,-0.658888,-0.230202,-0.235222,0.676420,-0.699556,0.012754,-0.005409,0.714443,-0.566752,0.414939,0.343636,0.623324,-0.619618,-0.255028,-0.186861,0.718413,-0.646432,0.006577,0.021621,0.762637,-0.662762,-0.182548,-0.183442,0.702689,-0.592219,0.098702,0.684525,0.413473,0.476960,0.530834,-0.479134,-0.511034,0.537955,0.503649,-0.481347,-0.474603,-0.397532,0.688578,0.218894,0.565609,-0.499406,0.532089,-0.489858,0.476984,-0.481800,0.523634,-0.490608,0.502970
-0.692280,-0.062286,-0.060076,0.716422,-0.578307,0.398738,0.389297,0.595832,-0.656666,-0.236057,-0.242443,0.674009,-0.699950,0.010166,-0.006522,0.714090,-0.551891,0.434863,0.360482,0.613485,-0.617645,-0.261807,-0.189703,0.716927,-0.645335,0.005945,0.021215,0.763582,-0.656225,-0.192691,-0.190709,0.704180,-0.590793,0.098129,0.686139,0.412975,0.473181,0.531395,-0.482010,-0.511259,0.536108,0.503098,-0.483243,-0.475350,-0.393796,0.688805,0.227181,0.564678,-0.496746,0.535329,-0.489844,0.476150,-0.481705,0.525188,-0.488726,0.503274
-0.690541,-0.064593,-0.062231,0.717711,-0.565950,0.416620,0.407476,0.583174,-0.654497,-0.240903,-0.248552,0.672176,-0.700066,0.007977,-0.007189,0.713998,-0.536368,0.454433,0.377466,0.602759,-0.616196,-0.267652,-0.191866,0.715439,-0.644560,0.005278,0.020623,0.764257,-0.649884,-0.201876,-0.198289,0.705393,-0.590228,0.097255,0.686858,0.412793,0.469662,0.531810,-0.483864,-0.512320,0.533815,0.502651,-0.484046,-0.477581,-0.392471,0.688390,0.234612,0.563066,-0.495021,0.538211,-0.490737,0.473772,-0.481745,0.526493,-0.488088,0.502491
-0.689012,-0.065173,-0.063667,0.719000,-0.553516,0.434647,0.424765,0.569453,-0.652255,-0.245269,-0.254054,0.670718,-0.699932,0.004964,-0.008381,0.714143,-0.521244,0.473272,0.393826,0.590948,-0.615403,-0.272528,-0.193575,0.713818,-0.644299,0.004629,0.019719,0.764505,-0.643747,-0.211065,-0.205241,0.706341,-0.589417,0.096053,0.687450,0.413247,0.466439,0.532288,-0.485374,-0.513339,0.532409,0.502422,-0.484447,-0.478982,-0.392407,0.687043,0.241307,0.561925,-0.494091,0.539815,-0.491958,0.471647,-0.482846,0.526518,-0.488031,0.501463
