joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-1.795491,-1.735083,0.000000,0.000000,-0.185584,0.000000,0.000000,0.000000,0.444752,1.700655,1.680166,0.231953,0.555286,-0.500235,-0.561236,0.290722,-0.294998,0.000000,-0.114163,0.382327,-0.113562,-1.010746,-0.578964,0.305356,0.000000,-0.068144,-0.134447,0.089830,-0.133002
-2.044764,-1.946314,-0.136195,-0.044678,-0.216611,0.077768,-0.071640,-0.007126,0.493090,2.055000,2.003431,0.135825,0.549984,-0.685228,-0.697397,0.267069,-0.306197,-0.068006,-0.117379,0.348486,-0.079745,-0.866979,-0.649709,0.217113,-0.008903,-0.111895,-0.118847,0.108864,-0.087365
-2.169415,-2.051944,-0.139608,-0.016196,-0.232126,0.048073,-0.070425,-0.061264,0.517263,2.232191,2.165075,0.087761,0.547336,-0.777727,-0.765488,0.255246,-0.311796,-0.047434,-0.118988,0.331566,-0.062832,-0.795102,-0.685078,0.148666,-0.010567,-0.133772,-0.148303,0.118383,-0.064546
-2.358208,-2.221864,-0.143081,0.000000,-0.268745,0.082668,0.000000,0.000000,0.704691,2.764632,2.673534,0.000000,0.477244,-0.997932,-1.021951,0.235558,-0.350660,-0.071531,-0.149618,0.342111,0.000000,-0.693393,-0.758487,0.000000,-0.069892,-0.228468,0.000000,0.150885,0.091933
-2.360144,-2.280906,-0.136648,0.011366,-0.286759,0.075746,0.002922,-0.002746,0.792034,2.880929,2.873710,-0.037145,0.438316,-1.081377,-1.085521,0.244862,-0.356016,-0.077900,-0.157304,0.357038,-0.062826,-0.718212,-0.803980,-0.130555,-0.090533,-0.269168,-0.047506,0.149199,0.105966
-2.364032,-2.399004,-0.123783,0.000000,-0.322789,0.000000,0.000000,0.092305,0.966720,3.113538,3.274092,0.000000,0.360461,-1.248275,-1.212667,0.263464,-0.366724,-0.090638,-0.172677,0.386889,0.000000,-0.767863,-0.894985,-0.318688,-0.131813,-0.350571,0.000000,0.145822,0.134031
-2.499430,-2.476090,-0.132570,0.033175,-0.266419,0.061811,0.079685,0.106991,1.057072,3.436235,3.430980,-0.186824,0.227096,-1.338242,-1.283504,0.303677,-0.364433,-0.156068,-0.278876,0.301494,-0.129029,-0.774699,-0.844732,-0.586040,-0.132438,-0.486079,-0.052923,0.183301,0.107841
-2.567142,-2.514654,-0.136964,0.088788,-0.238235,0.041176,0.056630,0.164031,1.102255,3.597596,3.509441,-0.219054,0.160416,-1.383235,-1.318935,0.323784,-0.363284,-0.188784,-0.331976,0.221919,-0.148247,-0.778118,-0.819609,-0.719718,-0.147661,-0.553835,-0.042671,0.202039,0.094746
-2.709021,-2.445364,-0.227943,0.216237,-0.069854,0.140814,0.000000,0.000000,1.134382,3.845242,3.354511,-0.594021,-0.196838,-1.152076,-1.331027,0.364611,-0.352006,-0.168610,-0.327792,0.000000,0.000000,-0.443396,-0.553477,-0.912019,0.000000,-0.648299,-0.111569,0.344221,0.000000
-2.693081,-2.448180,-0.257718,0.221491,-0.096381,0.161309,-0.058141,0.026373,1.152025,3.851375,3.405052,-0.762894,-0.329709,-1.165384,-1.287040,0.354475,-0.356831,-0.150384,-0.343711,-0.116715,0.010066,-0.247931,-0.439689,-0.860553,0.022917,-0.624758,-0.114649,0.376686,0.024047
-2.661169,-2.453801,-0.317266,0.231997,0.000000,0.202297,-0.132028,-0.069962,1.187298,3.863618,3.506106,-1.100634,-0.595452,-1.191980,-1.199047,0.334214,-0.366460,-0.113931,-0.375548,-0.239518,0.000000,0.143000,-0.212100,-0.757613,0.113486,-0.577670,-0.120808,0.441620,0.000000
-2.487269,-2.295738,-0.282926,0.214499,-0.018359,0.241235,-0.233253,-0.093411,1.185754,3.714296,3.359595,-1.480367,-0.902719,-1.113458,-1.089281,0.250369,-0.319292,-0.120887,-0.397654,-0.259250,0.076954,0.514385,0.179774,-0.728275,0.176024,-0.538480,-0.163690,0.497741,-0.072730
-2.400336,-2.216724,-0.296484,0.205751,0.031452,0.260705,-0.283867,-0.105135,1.184979,3.639632,3.286344,-1.670238,-1.056360,-1.074195,-1.034397,0.208448,-0.295705,-0.124364,-0.408709,-0.269121,0.067566,0.700095,0.375724,-0.713606,0.207293,-0.518886,-0.185133,0.525803,-0.046116
-2.093649,-1.938829,0.000000,0.250595,0.281898,0.278556,-0.388917,-0.109588,0.415337,3.070080,2.659649,-1.820523,-1.378557,-1.084861,-1.048663,-0.081383,-0.142883,-0.076840,-0.462224,-0.254600,0.570756,1.136640,1.378518,-0.655877,0.512965,-0.238153,-0.289896,0.651676,-0.219076
-1.893580,-1.753622,0.052838,0.222781,0.281129,0.268956,-0.407395,-0.134603,0.276890,2.831334,2.456766,-1.748273,-1.544767,-1.015377,-0.996777,-0.214894,-0.053357,-0.094554,-0.449041,-0.027011,0.671777,0.929591,1.666757,-0.496630,0.608443,-0.135248,-0.277741,0.734532,-0.255276
-1.493448,-1.383224,0.250699,0.167157,0.279593,0.249759,-0.444356,-0.184630,0.000000,2.353871,2.050960,-1.603795,-1.877201,-0.876424,-0.893033,-0.481917,0.125697,-0.129983,-0.422682,0.428168,0.873835,0.515506,2.243224,-0.178147,0.799403,0.070556,-0.253434,0.900254,-0.327678
-1.016361,-0.891963,0.300831,0.076838,0.178959,0.236758,-0.451602,-0.254008,0.000000,1.847553,1.615411,-1.119581,-2.163132,-0.706059,-0.809833,-0.590703,0.268188,-0.122411,-0.336250,0.737765,0.751863,-0.920370,2.290684,0.469774,0.845418,0.161662,-0.160667,1.082111,-0.304211
