joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.878799,-0.861769,0.011932,0.028698,-0.030021,0.011718,-0.048929,-0.229318,0.520000,1.328396,1.283654,-0.299785,-0.075996,-0.606509,-0.630118,0.299936,-0.331619,-0.044725,-0.151541,-0.367821,0.498493,0.986287,1.087156,-0.085157,0.237326,-0.074295,0.012966,0.262355,-0.065845
-0.894356,-0.875496,0.019059,0.029121,-0.027448,0.016323,-0.058033,-0.235092,0.520000,1.360284,1.311607,-0.317334,-0.122118,-0.618927,-0.645483,0.287034,-0.324831,-0.047098,-0.157402,-0.349970,0.512311,0.953520,1.133444,-0.069282,0.254695,-0.071022,0.010681,0.285816,-0.071695
-0.899786,-0.875496,0.019059,0.032951,-0.024148,0.022177,-0.065306,-0.242439,0.520000,1.380576,1.325571,-0.319407,-0.179662,-0.625161,-0.656742,0.284097,-0.316417,-0.050481,-0.161170,-0.359114,0.524386,0.876773,1.174435,-0.045118,0.283218,-0.071022,0.006271,0.319301,-0.078697
-0.900980,-0.872624,0.020466,0.039682,-0.018901,0.028522,-0.071075,-0.249334,0.520000,1.396675,1.334455,-0.319532,-0.238281,-0.630024,-0.665867,0.284553,-0.309245,-0.054587,-0.164961,-0.376676,0.537474,0.799711,1.207189,-0.018528,0.312320,-0.075715,0.001125,0.352861,-0.087496
-0.893701,-0.861605,0.022862,0.052218,-0.009761,0.035850,-0.073835,-0.255321,0.520000,1.404390,1.333182,-0.315758,-0.299051,-0.632144,-0.670722,0.291795,-0.304555,-0.060141,-0.168798,-0.411076,0.552591,0.722020,1.223471,0.012917,0.342583,-0.087183,-0.005493,0.386574,-0.099889
-0.881004,-0.842521,0.030441,0.068185,0.003470,0.042540,-0.076313,-0.260215,0.520000,1.409304,1.323000,-0.301648,-0.357662,-0.625337,-0.672340,0.298607,-0.302473,-0.066835,-0.173378,-0.433148,0.565900,0.661620,1.212345,0.091336,0.360011,-0.093282,-0.014647,0.423271,-0.117823
-0.865600,-0.819404,0.040611,0.085868,0.018748,0.048912,-0.078649,-0.264561,0.520000,1.412818,1.308364,-0.282369,-0.415192,-0.614065,-0.672263,0.305205,-0.301955,-0.074100,-0.178330,-0.449057,0.578306,0.609865,1.187515,0.193242,0.371022,-0.096697,-0.025069,0.461461,-0.138528
-0.852471,-0.789231,0.054277,0.097609,0.035459,0.050693,-0.087703,-0.267499,0.520000,1.422987,1.287470,-0.248788,-0.476790,-0.579938,-0.666273,0.307740,-0.306843,-0.084231,-0.182861,-0.441863,0.596712,0.599935,1.125248,0.268554,0.361083,-0.086615,-0.038472,0.486840,-0.145417
-0.845219,-0.758928,0.066806,0.105861,0.050161,0.050031,-0.097292,-0.269987,0.515226,1.437869,1.266030,-0.209088,-0.537883,-0.531221,-0.658556,0.313954,-0.314572,-0.087888,-0.188252,-0.435077,0.620688,0.603677,1.050118,0.325462,0.347668,-0.077668,-0.052509,0.508877,-0.150010
-0.849721,-0.728364,0.077060,0.105861,0.060845,0.044482,-0.107953,-0.271576,0.500905,1.462175,1.243498,-0.157148,-0.597969,-0.453321,-0.647389,0.327525,-0.327986,-0.078596,-0.195364,-0.429108,0.655808,0.634761,0.949259,0.345559,0.327302,-0.070994,-0.067813,0.524231,-0.150010
-0.870397,-0.692322,0.086220,0.094249,0.064406,0.033306,-0.116812,-0.270040,0.480818,1.506504,1.220382,-0.090682,-0.653932,-0.331671,-0.633573,0.354726,-0.356207,-0.051556,-0.199771,-0.419933,0.697072,0.672578,0.816685,0.351395,0.291596,-0.057325,-0.081041,0.511573,-0.153766
-0.899160,-0.653540,0.094834,0.076197,0.064636,0.019315,-0.124770,-0.266941,0.457848,1.560847,1.196972,-0.016950,-0.707834,-0.188145,-0.618433,0.388742,-0.391834,-0.015640,-0.203456,-0.409157,0.741408,0.713762,0.668251,0.350101,0.248221,-0.040157,-0.094107,0.484909,-0.158953
-0.913899,-0.603756,0.100383,0.064953,0.062371,-0.002375,-0.117171,-0.259965,0.438460,1.620021,1.171475,0.076601,-0.770640,-0.162356,-0.607531,0.442826,-0.444718,-0.003529,-0.203456,-0.382085,0.784030,0.744706,0.489893,0.367658,0.203816,0.007662,-0.094107,0.389284,-0.173825
-0.929855,-0.553213,0.104965,0.058312,0.059426,-0.025326,-0.105777,-0.252920,0.418078,1.683801,1.142410,0.173799,-0.839278,-0.147066,-0.596040,0.497469,-0.498650,0.005909,-0.204458,-0.346324,0.824789,0.775459,0.317518,0.381465,0.167482,0.055584,-0.093899,0.287844,-0.191501
-0.948244,-0.501153,0.107611,0.058312,0.055121,-0.050800,-0.086793,-0.245739,0.395709,1.756791,1.106210,0.278290,-0.919578,-0.152772,-0.583369,0.553229,-0.554678,0.010000,-0.204458,-0.293187,0.861824,0.805827,0.157111,0.387770,0.147290,0.103713,-0.090646,0.174779,-0.214786
-0.973173,-0.452587,0.110949,0.054455,0.044427,-0.076130,-0.064754,-0.236228,0.369684,1.831239,1.060240,0.384995,-1.002990,-0.156444,-0.563610,0.601198,-0.604769,0.009786,-0.201578,-0.225166,0.892725,0.824465,0.029081,0.390823,0.138120,0.143776,-0.092006,0.079499,-0.240834
-1.001372,-0.405768,0.114632,0.047387,0.030539,-0.101389,-0.041188,-0.225552,0.341832,1.906415,1.009386,0.492806,-1.087958,-0.159097,-0.540308,0.645270,-0.651892,0.007419,-0.196700,-0.149702,0.920559,0.837239,-0.082760,0.391776,0.134462,0.179805,-0.095673,-0.006888,-0.268262
-1.027172,-0.357097,0.121678,0.034567,0.009049,-0.123238,-0.014661,-0.211747,0.315778,1.967035,0.932465,0.585696,-1.152761,-0.168077,-0.499238,0.674531,-0.673515,0.004143,-0.183003,-0.078327,0.934146,0.843832,-0.146568,0.407011,0.132343,0.199114,-0.101880,-0.048176,-0.291788
-1.049079,-0.303016,0.131755,0.026712,-0.010291,-0.143037,0.012093,-0.196938,0.292215,2.021037,0.839407,0.669222,-1.205890,-0.175720,-0.448356,0.700261,-0.686445,0.001386,-0.168344,-0.013116,0.943890,0.852966,-0.201712,0.421807,0.129466,0.213197,-0.106513,-0.076113,-0.314481
-1.063199,-0.238113,0.147896,0.026712,-0.025332,-0.158738,0.039300,-0.180119,0.273635,2.061805,0.714077,0.734018,-1.235676,-0.180689,-0.377854,0.718930,-0.681989,-0.000330,-0.151762,0.039768,0.945949,0.867180,-0.239524,0.435723,0.125072,0.216828,-0.108000,-0.076113,-0.335509
-1.072726,-0.169197,0.170480,0.038706,-0.039500,-0.175274,0.070120,-0.161076,0.257172,2.091878,0.561890,0.780571,-1.244413,-0.187687,-0.285943,0.733520,-0.664889,0.001074,-0.132230,0.080493,0.943314,0.881094,-0.268475,0.433132,0.120283,0.213619,-0.106011,-0.055520,-0.353426
-1.079957,-0.098275,0.196286,0.055660,-0.053232,-0.192227,0.102747,-0.140921,0.241767,2.116604,0.396275,0.818002,-1.242627,-0.195699,-0.183330,0.746071,-0.641467,0.004038,-0.111224,0.115138,0.937492,0.894858,-0.292994,0.422289,0.115298,0.206991,-0.102286,-0.024011,-0.369787
-1.082972,-0.062658,0.228709,0.075389,-0.073960,-0.205444,0.133389,-0.147777,0.228455,2.125114,0.263584,0.834219,-1.223127,-0.203491,-0.005976,0.753198,-0.611818,0.009141,-0.072755,0.145393,0.937492,0.896830,-0.308715,0.374484,0.105991,0.194900,-0.097253,0.010431,-0.379678
-1.084367,-0.040450,0.259736,0.091753,-0.096643,-0.216773,0.161554,-0.163782,0.216336,2.128103,0.152947,0.846849,-1.200396,-0.207034,0.174300,0.759945,-0.583722,0.013490,-0.026608,0.175765,0.939479,0.895266,-0.325051,0.322158,0.096197,0.182593,-0.092223,0.035494,-0.387444
-1.082522,-0.045063,0.287969,0.101387,-0.123237,-0.224327,0.184765,-0.198084,0.206601,2.120047,0.086419,0.852305,-1.171200,-0.202082,0.360413,0.765932,-0.558731,0.016330,0.034896,0.206371,0.947952,0.886629,-0.342620,0.260788,0.085427,0.169853,-0.087196,0.041798,-0.390958
