body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.017269,-0.152589,0.233145,-0.003305,-0.218103,0.250100,-0.028501,-0.387549,0.469410,0.007112,-0.419723,0.399853,-0.000408,-0.253925,0.180527,0.026615,-0.051410,0.025952,-0.003281,-0.025090,0.030181,-0.014809,-0.107893,0.241710,-0.006440,0.010163,0.420343,0.055562,-0.815396,0.887836,-0.701806,-0.790263,2.694128,0.017397,-0.020791,0.462850,-0.260673,-1.012857,1.090496,0.366378,-1.170622,2.944236
-0.016507,-0.168069,0.279395,0.008670,-0.242912,0.313004,-0.014046,-0.435219,0.571937,0.028148,-0.446888,0.566098,0.014462,-0.272723,0.214720,0.039431,-0.038352,0.042405,-0.007381,-0.025364,0.030844,-0.020332,-0.120022,0.287318,-0.004390,0.058358,0.526239,0.133608,-0.808497,1.182484,-0.426721,-0.460030,2.839684,0.019756,-0.014345,0.533907,-0.264488,-0.969663,1.355643,0.433398,-0.688367,3.082907
-0.019009,-0.184225,0.326396,0.018446,-0.265932,0.380447,-0.000130,-0.485138,0.688461,0.050431,-0.475555,0.748331,0.028178,-0.289489,0.249514,0.052454,-0.021472,0.061101,-0.009524,-0.026443,0.031577,-0.029522,-0.134285,0.333273,-0.000007,0.126142,0.640191,0.225741,-0.719691,1.494999,-0.158444,-0.186403,2.846902,0.022405,0.006534,0.616677,-0.263650,-0.854268,1.618236,0.456246,-0.244720,3.067844
-0.025806,-0.201968,0.376800,0.025078,-0.287379,0.454961,0.017351,-0.533931,0.815852,0.072368,-0.506116,0.930797,0.040180,-0.304607,0.287176,0.065701,0.001801,0.083018,-0.008369,-0.028030,0.032667,-0.043374,-0.151685,0.382223,0.000785,0.208374,0.757468,0.324085,-0.533244,1.794465,0.086679,-0.005774,2.743586,0.020053,0.043439,0.708022,-0.262510,-0.663932,1.846500,0.418140,0.095901,2.920677
-0.035517,-0.221813,0.433785,0.029405,-0.308566,0.538300,0.039081,-0.577025,0.947388,0.092021,-0.537141,1.096593,0.051585,-0.318497,0.330923,0.080307,0.034967,0.110085,-0.003913,-0.029477,0.034353,-0.060381,-0.172253,0.437412,-0.008150,0.292942,0.870352,0.417552,-0.257243,2.047771,0.316005,0.069370,2.567925,0.007887,0.093433,0.799907,-0.267868,-0.414728,2.008900,0.308460,0.291936,2.680743
-0.044570,-0.244239,0.500102,0.033925,-0.331809,0.630796,0.062522,-0.610018,1.073013,0.107543,-0.565847,1.230505,0.064984,-0.331633,0.384095,0.098594,0.082241,0.144862,0.002261,-0.030127,0.036714,-0.076683,-0.195718,0.501698,-0.031792,0.361293,0.970130,0.492863,0.078671,2.231977,0.553685,0.059002,2.361264,-0.017036,0.151472,0.883103,-0.284940,-0.136588,2.087886,0.126207,0.340226,2.397288
-0.048924,-0.270093,0.577493,0.041614,-0.359538,0.731752,0.084522,-0.629972,1.181226,0.117740,-0.588958,1.321900,0.083308,-0.344293,0.449265,0.123568,0.148278,0.190213,0.007409,-0.029685,0.040111,-0.087741,-0.222592,0.576931,-0.073077,0.390117,1.049246,0.533057,0.427783,2.341500,0.818720,0.008944,2.161355,-0.054536,0.215334,0.952856,-0.310882,0.137793,2.090574,-0.114693,0.279542,2.122372
-0.046390,-0.300048,0.666008,0.054057,-0.392438,0.839711,0.103228,-0.635646,1.262277,0.121957,-0.603322,1.366642,0.108009,-0.355644,0.527266,0.157432,0.237070,0.249022,0.008422,-0.028614,0.046470,-0.090471,-0.254333,0.663290,-0.130151,0.354408,1.100511,0.514799,0.723725,2.382086,1.096575,-0.038714,1.992752,-0.097656,0.288817,1.013417,-0.328043,0.383949,2.049887,-0.377370,0.178342,1.905132
-0.038415,-0.332846,0.762761,0.069541,-0.427283,0.951411,0.117335,-0.626502,1.311303,0.118977,-0.605919,1.367508,0.137101,-0.362530,0.616056,0.199047,0.348403,0.323799,0.002647,-0.028917,0.061303,-0.084894,-0.291799,0.758092,-0.191908,0.234821,1.114967,0.409833,0.873243,2.354360,1.323045,-0.087827,1.856056,-0.127344,0.378260,1.078304,-0.302006,0.588915,2.012733,-0.597643,0.108304,1.784045
-0.030411,-0.363641,0.861333,0.082208,-0.456209,1.060459,0.123911,-0.601587,1.329958,0.105956,-0.593729,1.333267,0.164005,-0.359307,0.710472,0.241200,0.471851,0.416244,-0.011601,-0.035333,0.095370,-0.074929,-0.332890,0.855122,-0.237159,0.031229,1.085120,0.199511,0.770650,2.241661,1.403781,-0.204224,1.724113,-0.113362,0.480863,1.164191,-0.191270,0.741888,2.017085,-0.695823,0.109393,1.772537
