body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.046317,-0.199075,-0.515225,-0.564288,0.261435,-0.921909,-5.447518,-0.562152,-0.157194,-4.701093,0.507295,-0.434723,-0.076261,0.144336,-0.542876,1.762466,0.135268,-0.089032,0.354876,-0.030888,-0.186835,0.224019,0.092475,0.294297,1.593941,-0.338557,0.695301,1.601604,-0.472836,0.806684,1.855285,-0.486472,0.716289,-0.611554,0.520107,0.606934,-2.333530,-0.146212,1.344872,-2.406210,-0.115303,1.511501
0.034271,-0.154373,-0.579822,-0.431817,0.355609,-1.052973,-5.383269,-0.706390,-0.506346,-4.495628,0.567838,-0.857662,-0.267002,0.161793,-0.605580,2.020549,0.136194,-0.084623,0.498139,-0.049384,-0.222070,0.218995,0.114284,0.257757,1.606819,-0.291700,0.662093,1.648366,-0.471434,0.844162,1.845013,-0.450246,0.726414,-0.720965,0.565874,0.598886,-2.645088,-0.224269,1.476798,-2.741425,-0.142507,1.737416
0.015185,-0.113414,-0.621506,-0.388101,0.418283,-1.122611,-5.062938,-0.824921,-0.864562,-4.087339,0.500336,-1.214406,-0.439331,0.165275,-0.645478,2.272112,0.121628,-0.048756,0.650113,-0.076453,-0.224158,0.212791,0.142839,0.211539,1.606075,-0.244972,0.610943,1.639748,-0.456748,0.845583,1.820365,-0.402292,0.706413,-0.840392,0.597856,0.576256,-2.951433,-0.310095,1.573604,-3.057864,-0.143121,1.956414
-0.017362,-0.081733,-0.632552,-0.449550,0.444305,-1.120072,-4.486093,-0.895371,-1.173338,-3.439581,0.329124,-1.400359,-0.576088,0.155497,-0.654600,2.512065,0.094135,0.016213,0.789266,-0.110277,-0.188283,0.209447,0.175818,0.167407,1.589132,-0.204830,0.547848,1.598234,-0.441551,0.822393,1.785659,-0.347906,0.663842,-0.948147,0.615336,0.548493,-3.264190,-0.412776,1.650351,-3.373783,-0.122046,2.184936
-0.066341,-0.061141,-0.603935,-0.630347,0.442042,-1.042803,-3.692414,-0.897230,-1.365531,-2.514174,0.121478,-1.359821,-0.655141,0.136538,-0.624009,2.728322,0.058920,0.097340,0.906820,-0.145230,-0.126751,0.213016,0.209080,0.139530,1.551095,-0.177194,0.480903,1.535713,-0.434357,0.783627,1.739831,-0.297920,0.608460,-1.024316,0.618966,0.528191,-3.586641,-0.540753,1.730184,-3.705556,-0.091428,2.427749
-0.125094,-0.050859,-0.526785,-0.938771,0.430321,-0.896644,-2.758623,-0.823164,-1.390867,-1.313362,-0.072820,-1.138721,-0.655913,0.113613,-0.545212,2.901039,0.021651,0.180295,1.004577,-0.175151,-0.055462,0.227693,0.237073,0.141138,1.485392,-0.166982,0.417687,1.458885,-0.437242,0.731187,1.678336,-0.265226,0.547630,-1.055646,0.610269,0.526812,-3.914702,-0.700996,1.842779,-4.063193,-0.073081,2.679633
-0.179764,-0.049004,-0.398018,-1.365961,0.429661,-0.697513,-1.758816,-0.685896,-1.248484,0.089617,-0.261131,-0.864557,-0.570811,0.089610,-0.415246,3.006722,-0.014216,0.257330,1.092126,-0.198083,0.017318,0.257992,0.254289,0.180041,1.386501,-0.177188,0.362282,1.374747,-0.445680,0.658362,1.596464,-0.258949,0.480979,-1.036477,0.590226,0.546916,-4.240742,-0.898145,2.017150,-4.446657,-0.098551,2.930877
-0.221672,-0.051922,-0.227411,-1.868853,0.451204,-0.472216,-0.720156,-0.516342,-1.002773,1.537354,-0.487583,-0.649067,-0.412061,0.062603,-0.242970,3.024918,-0.049020,0.327856,1.180844,-0.216152,0.090622,0.307581,0.257146,0.255869,1.253540,-0.207186,0.315299,1.291637,-0.452176,0.557327,1.493224,-0.281595,0.400346,-0.967026,0.555823,0.575500,-4.554829,-1.133148,2.270366,-4.840431,-0.205942,3.170965
-0.255989,-0.055148,-0.039794,-2.362733,0.488602,-0.255435,0.350990,-0.352863,-0.755600,2.803306,-0.778799,-0.517072,-0.209372,0.027912,-0.051609,2.948717,-0.085118,0.392621,1.264501,-0.228177,0.160892,0.377226,0.245283,0.361050,1.092957,-0.251298,0.277429,1.215346,-0.451922,0.432177,1.371465,-0.330468,0.298401,-0.856771,0.498486,0.590955,-4.841514,-1.401199,2.599817,-5.208963,-0.431242,3.390677
-0.293133,-0.059297,0.131450,-2.741625,0.518199,-0.081589,1.378134,-0.225126,-0.582933,3.659897,-1.110318,-0.433628,-0.001526,-0.015181,0.125723,2.796280,-0.122131,0.446706,1.305281,-0.222560,0.214081,0.462384,0.221629,0.482866,0.919841,-0.299376,0.252610,1.144905,-0.446004,0.306035,1.233898,-0.400768,0.181534,-0.738574,0.410412,0.591306,-5.076296,-1.689187,2.985234,-5.500675,-0.791727,3.587375
-0.331418,-0.073074,0.255588,-2.922509,0.510899,0.026210,2.194087,-0.142658,-0.493682,3.977440,-1.412801,-0.368810,0.175214,-0.059557,0.255981,2.608623,-0.154631,0.477813,1.266363,-0.182715,0.234033,0.550543,0.191381,0.602674,0.756915,-0.339305,0.246571,1.072912,-0.438651,0.213031,1.079783,-0.486493,0.075548,-0.680308,0.294539,0.620727,-5.227691,-1.974311,3.397572,-5.663960,-1.266813,3.771503
-0.352025,-0.104458,0.314210,-2.883822,0.451675,0.064778,2.656265,-0.098036,-0.450872,3.777039,-1.600974,-0.318506,0.299951,-0.096106,0.317890,2.425067,-0.176855,0.473637,1.176513,-0.105244,0.224382,0.618964,0.160052,0.692952,0.629080,-0.359899,0.261359,0.992255,-0.430721,0.178817,0.907263,-0.577858,0.015184,-0.763344,0.162285,0.748112,-5.266668,-2.226973,3.805669,-5.667894,-1.790980,3.963672
-0.330533,-0.148283,0.308153,-2.670829,0.353036,0.051555,2.761669,-0.079915,-0.420019,3.204308,-1.612554,-0.286364,0.374191,-0.123671,0.312121,2.256332,-0.190131,0.433810,1.129959,-0.011455,0.215254,0.641137,0.132043,0.723281,0.554130,-0.353637,0.291608,0.903658,-0.415702,0.204507,0.720537,-0.658330,0.022411,-1.025078,0.016478,0.999354,-5.179450,-2.419402,4.176942,-5.515867,-2.269583,4.178955
-0.251529,-0.187094,0.259695,-2.366257,0.248937,0.015587,2.626232,-0.080778,-0.389227,2.462318,-1.445011,-0.268627,0.416434,-0.150468,0.263671,2.083526,-0.203413,0.374442,1.184897,0.065149,0.237516,0.609318,0.112109,0.683719,0.535513,-0.319036,0.327407,0.816490,-0.382853,0.268004,0.535088,-0.706464,0.091611,-1.420074,-0.157190,1.321292,-4.975689,-2.535560,4.477816,-5.244253,-2.612896,4.410736
-0.117133,-0.205823,0.203744,-2.047657,0.171667,-0.016846,2.380741,-0.094428,-0.357949,1.740255,-1.160554,-0.254812,0.448660,-0.184351,0.209932,1.882258,-0.224706,0.317885,1.286457,0.104363,0.292657,0.557059,0.108370,0.607867,0.562993,-0.260885,0.361487,0.742880,-0.325041,0.341356,0.375304,-0.704023,0.195239,-1.847189,-0.374189,1.627306,-4.685486,-2.574648,4.679759,-4.905945,-2.770959,4.628670
0.051095,-0.203377,0.169529,-1.759413,0.131788,-0.032894,2.106488,-0.112347,-0.324994,1.156599,-0.848417,-0.235395,0.484903,-0.223109,0.179894,1.646706,-0.252471,0.276483,1.325548,0.110595,0.354488,0.545294,0.130055,0.558315,0.619764,-0.187252,0.392808,0.692441,-0.243679,0.406865,0.265874,-0.644767,0.302891,-2.212230,-0.629533,1.865986,-4.346813,-2.546569,4.767532,-4.547586,-2.750438,4.791493
