joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.365257,0.294906,0.161780,-0.089522,-0.068740,-0.049344,-0.021785,-0.411981,0.000000,0.658107,-0.143766,0.265855,0.189495,-0.111039,0.000000,0.036354,0.127827,0.107772,-0.278072,-0.020906,0.115931,0.106460,-0.360301,0.066299,-0.050116,-0.003348,-0.021436,-0.061020,0.213522
-0.320393,0.304438,0.179461,-0.037604,-0.040111,-0.010982,0.026652,-0.355103,0.000000,0.616282,-0.148565,0.226213,0.188953,-0.008856,0.000000,0.043948,0.020228,0.128821,-0.182725,0.019741,0.099567,0.106907,-0.281514,0.062988,-0.051490,0.052715,0.014841,-0.051818,0.183108
-0.165564,0.321849,0.192046,0.085395,0.000000,0.000000,0.000000,-0.113306,0.000000,0.497466,-0.063103,0.173980,0.153744,0.142936,0.000000,0.000000,0.000000,0.292448,0.000000,0.152002,0.122914,0.105810,-0.089794,0.061084,0.000000,0.000000,0.000000,0.000000,0.166088
-0.080329,0.296333,0.171152,0.106076,0.054783,-0.014275,0.047052,-0.034390,0.000000,0.424564,-0.005448,0.145160,0.123477,0.150295,0.000000,0.057359,-0.072958,0.278260,0.094677,0.147732,0.112393,0.091785,0.007041,0.040723,-0.056709,0.055579,0.025784,-0.052944,0.161317
0.000000,0.245293,0.129358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.278765,0.109857,0.087519,0.062901,0.165004,0.000000,0.000000,0.000000,0.249872,0.257798,0.000000,0.091335,0.063747,0.200701,0.000000,0.000000,0.000000,0.000000,0.000000,0.151777
0.209916,0.201175,0.105980,0.108090,-0.034874,-0.049692,0.044855,0.121551,0.000000,0.075227,0.123829,-0.017025,0.078982,0.184324,0.000000,0.071600,-0.086233,0.177144,0.257929,0.046390,0.030446,-0.021160,0.444058,-0.048847,-0.077701,0.042815,0.014387,-0.074567,0.137938
0.269765,0.179113,0.108105,0.088417,-0.094516,-0.030506,0.031497,0.120605,0.000000,-0.017703,0.148106,-0.046195,0.087029,0.193985,0.000000,0.083138,-0.077198,0.140777,0.257992,-0.028704,0.015384,-0.042421,0.565732,-0.023890,-0.047398,0.054821,-0.009457,-0.047037,0.131018
0.416952,0.088309,0.000000,0.217533,-0.141262,0.000000,0.075195,0.114419,0.000000,-0.308621,0.000000,-0.203109,0.404614,0.472776,0.000000,0.000000,-0.246694,0.145610,-0.059319,0.000000,-0.101039,-0.207037,1.043101,0.000000,-0.094119,0.000000,0.000000,-0.092055,0.076162
0.464535,0.034191,-0.029053,0.197206,-0.151837,0.028359,0.079126,0.076279,0.000000,-0.440431,0.037360,-0.262687,0.660235,0.524534,0.000000,0.090007,-0.329347,0.128576,-0.143671,-0.061138,-0.176346,-0.227678,1.276365,0.010189,-0.095823,0.031808,-0.074958,-0.095588,0.027400
0.559717,-0.074049,-0.128596,0.156557,-0.172991,0.000000,0.086993,0.000000,0.000000,-0.704050,0.060177,-0.381857,1.171482,0.628058,0.000000,0.000000,-0.494657,0.094507,-0.312367,-0.112249,-0.327003,-0.268918,1.742908,0.000000,0.000000,0.000000,-0.145686,-0.102657,0.000000
0.641668,-0.190126,-0.242615,0.028066,-0.232341,0.136705,0.092870,-0.036456,-0.217032,-0.989598,-0.006181,-0.498180,1.881278,0.706828,0.000000,0.044435,-0.639999,-0.027395,-0.234672,-0.195578,-0.502202,-0.224924,2.164509,0.018295,-0.026985,0.050912,-0.165651,-0.086983,-0.136586
