body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.003050,-0.000290,-0.011333,0.007363,-0.002544,-0.011827,0.006731,0.000454,-0.001357,-0.000523,-0.002111,-0.000636,-0.004931,-0.001844,-0.011230,0.000425,-0.000421,0.001180,-0.016021,-0.017504,-0.004741,0.006237,-0.006652,-0.009124,0.005182,-0.006713,0.010488,-0.013825,-0.028126,-0.005296,-0.010182,-0.037116,-0.012300,-0.008305,-0.017054,-0.004741,-0.004616,-0.008227,-0.011151,-0.001345,-0.013586,0.082645
0.004373,-0.000377,-0.014934,0.009917,-0.004013,-0.015659,0.008614,0.000109,-0.002041,-0.000091,-0.004085,-0.001472,-0.007628,-0.001896,-0.014903,0.001184,-0.001101,0.002773,-0.013364,-0.012487,-0.003528,0.007659,-0.008355,-0.004615,0.003116,-0.012090,0.008109,-0.018255,-0.023114,-0.000252,-0.013922,-0.033279,-0.002865,-0.007726,-0.021279,-0.000091,-0.001044,-0.012811,0.002059,0.002200,-0.017361,0.092723
0.005219,-0.000315,-0.016251,0.011433,-0.005292,-0.016878,0.009446,-0.000661,-0.002742,0.001623,-0.006011,-0.002688,-0.009328,-0.001559,-0.016011,0.002730,-0.002376,0.004809,-0.007103,-0.005161,-0.000828,0.008421,-0.010056,0.001108,0.000770,-0.016808,0.006868,-0.019730,-0.019279,0.006654,-0.017321,-0.030945,0.009204,-0.006345,-0.024946,0.005484,0.002325,-0.017807,0.016528,-0.001230,-0.010115,0.123346
0.005125,-0.000173,-0.014582,0.011490,-0.005701,-0.014254,0.009175,-0.001556,-0.003253,0.004405,-0.006886,-0.003845,-0.008429,-0.001360,-0.013461,0.005331,-0.004265,0.005825,-0.000335,0.000462,0.001411,0.008444,-0.011035,0.005762,-0.000945,-0.018430,0.006392,-0.018794,-0.016566,0.012466,-0.020319,-0.029429,0.020265,-0.005240,-0.028276,0.009861,0.003721,-0.022553,0.024813,-0.007650,-0.000768,0.153574
0.004079,0.000004,-0.010527,0.010248,-0.004915,-0.007915,0.007952,-0.002083,-0.003295,0.006796,-0.006160,-0.004301,-0.004445,-0.001822,-0.007757,0.008925,-0.006450,0.003824,0.004430,0.002968,0.000531,0.007677,-0.010265,0.008076,-0.001483,-0.016661,0.005231,-0.016457,-0.013397,0.015427,-0.022402,-0.026346,0.027642,-0.004902,-0.030794,0.011885,0.002052,-0.025932,0.021263,-0.010395,-0.000059,0.158160
0.002567,0.000246,-0.005343,0.008598,-0.003409,0.000625,0.006006,-0.001977,-0.002759,0.007243,-0.004297,-0.003768,0.001300,-0.002918,-0.000767,0.012876,-0.008267,-0.001560,0.007230,0.004272,-0.004163,0.006222,-0.007472,0.008659,-0.000950,-0.012884,0.002698,-0.013701,-0.008512,0.016416,-0.023002,-0.020211,0.031331,-0.004807,-0.031990,0.012141,-0.002276,-0.027641,0.006505,-0.003506,-0.015893,0.122010
0.001225,0.000656,0.000032,0.007777,-0.002160,0.009150,0.003837,-0.001436,-0.001921,0.005678,-0.002291,-0.002633,0.006817,-0.004206,0.005557,0.015846,-0.009009,-0.007428,0.009431,0.006931,-0.009719,0.004620,-0.003716,0.008985,0.000023,-0.008794,-0.000666,-0.011181,-0.002180,0.018010,-0.021799,-0.011651,0.033806,-0.003840,-0.032005,0.012029,-0.007435,-0.028578,-0.013128,0.014639,-0.048959,0.048366
0.000502,0.001289,0.005249,0.008211,-0.001734,0.015607,0.002130,-0.000918,-0.001324,0.003480,-0.000671,-0.001657,0.011358,-0.005427,0.010394,0.016027,-0.008438,-0.009306,0.011135,0.011382,-0.011475,0.003590,-0.000813,0.009496,0.000679,-0.005183,-0.003911,-0.009441,0.004143,0.022478,-0.018939,-0.002176,0.037884,-0.001640,-0.031504,0.012096,-0.011397,-0.029720,-0.029964,0.040207,-0.091802,-0.044609
0.000628,0.002032,0.009916,0.008914,-0.001854,0.018612,0.001372,-0.000831,-0.001493,0.002144,0.001043,-0.001476,0.015842,-0.006801,0.013959,0.012028,-0.007084,-0.005268,0.010899,0.015791,-0.007317,0.003483,-0.000155,0.009206,0.000596,-0.001853,-0.006317,-0.009218,0.008951,0.030854,-0.014922,0.007558,0.044608,0.000699,-0.031050,0.011674,-0.012926,-0.030870,-0.038617,0.066208,-0.131920,-0.133527
0.001674,0.002615,0.013175,0.008536,-0.001938,0.017842,0.001665,-0.001425,-0.002717,0.002442,0.004239,-0.002360,0.021325,-0.008686,0.016528,0.004216,-0.005916,0.002168,0.008090,0.017934,0.000404,0.004170,-0.001808,0.007485,-0.000060,0.001485,-0.007311,-0.010972,0.011602,0.042991,-0.009773,0.018122,0.052641,0.001781,-0.030670,0.010285,-0.011657,-0.030797,-0.037513,0.085883,-0.157016,-0.198772
0.003508,0.002819,0.014363,0.006906,-0.001859,0.014575,0.002700,-0.002815,-0.004728,0.004358,0.010260,-0.004028,0.027346,-0.011086,0.018053,-0.004723,-0.005644,0.008727,0.004386,0.016693,0.007504,0.005468,-0.004403,0.005449,-0.000746,0.004696,-0.006436,-0.013815,0.012429,0.056501,-0.002294,0.030120,0.058391,0.001475,-0.029712,0.008708,-0.007933,-0.028451,-0.029240,0.094668,-0.160055,-0.230124
