body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.003914,-0.006362,0.000054,-0.003781,-0.005495,0.000149,-0.002253,-0.002097,0.000082,-0.000056,0.000400,0.000449,-0.003761,-0.004500,-0.000076,-0.002327,-0.004580,-0.000038,0.000072,0.000367,0.000849,-0.004170,-0.007000,0.000109,-0.005977,-0.006625,0.001307,-0.002552,-0.007716,0.001904,0.000563,-0.010706,0.002857,-0.005825,-0.009671,-0.001412,0.000098,-0.011072,-0.002696,0.003449,-0.014982,-0.002025
-0.004417,-0.007507,-0.000085,-0.004263,-0.005688,0.000002,-0.002532,-0.002624,-0.000046,-0.000437,-0.000293,0.000300,-0.004278,-0.006575,-0.000203,-0.002025,-0.004697,-0.000149,0.000838,0.000678,0.000824,-0.004609,-0.008107,-0.000033,-0.005590,-0.007161,0.000739,-0.003627,-0.008471,0.001155,-0.001530,-0.011101,0.002009,-0.005431,-0.010361,-0.000975,0.000407,-0.011832,-0.002242,0.003862,-0.015741,-0.001592
-0.004817,-0.008295,-0.000253,-0.004715,-0.005648,-0.000233,-0.002712,-0.002582,-0.000270,-0.000494,-0.000667,0.000002,-0.004762,-0.008273,-0.000298,-0.001983,-0.004580,-0.000234,0.000991,0.000797,0.000743,-0.004925,-0.008826,-0.000207,-0.005055,-0.007537,0.000093,-0.004610,-0.009004,0.000312,-0.003539,-0.011281,0.001065,-0.004893,-0.010833,-0.000593,0.000712,-0.012191,-0.001815,0.004655,-0.015421,-0.001365
-0.005143,-0.008481,-0.000355,-0.005149,-0.005229,-0.000446,-0.002824,-0.001841,-0.000481,-0.000264,-0.000461,-0.000317,-0.005220,-0.009132,-0.000287,-0.002265,-0.003827,-0.000214,0.000312,0.000713,0.000612,-0.005184,-0.008942,-0.000315,-0.004861,-0.007713,-0.000302,-0.005612,-0.009250,-0.000248,-0.005209,-0.011290,0.000436,-0.004700,-0.010958,-0.000437,0.000726,-0.012011,-0.001631,0.005642,-0.013850,-0.001537
-0.005469,-0.008232,-0.000335,-0.005569,-0.004631,-0.000517,-0.002976,-0.000907,-0.000554,-0.000080,0.000089,-0.000477,-0.005652,-0.009153,-0.000174,-0.002590,-0.002233,-0.000087,-0.000683,0.000379,0.000404,-0.005490,-0.008666,-0.000298,-0.005344,-0.007948,-0.000252,-0.006695,-0.009464,-0.000290,-0.006391,-0.011518,0.000401,-0.005201,-0.010802,-0.000562,0.000205,-0.011504,-0.001761,0.006273,-0.011454,-0.002093
-0.005879,-0.007913,-0.000128,-0.005992,-0.004163,-0.000324,-0.003227,-0.000375,-0.000361,-0.000146,0.000567,-0.000315,-0.006073,-0.008655,0.000045,-0.002668,-0.000056,0.000158,-0.001273,-0.000070,0.000213,-0.005934,-0.008393,-0.000087,-0.006430,-0.008449,0.000238,-0.007807,-0.009850,0.000176,-0.007103,-0.012138,0.000940,-0.006314,-0.010702,-0.000786,-0.000829,-0.011148,-0.002005,0.006062,-0.009056,-0.002742
-0.006414,-0.007723,0.000261,-0.006458,-0.003918,0.000128,-0.003548,-0.000353,0.000095,-0.000359,0.000759,0.000146,-0.006529,-0.007970,0.000370,-0.002516,0.002063,0.000514,-0.001188,-0.000287,0.000199,-0.006530,-0.008319,0.000312,-0.007655,-0.009151,0.000909,-0.008842,-0.010337,0.000844,-0.007606,-0.012751,0.001641,-0.007556,-0.011007,-0.000849,-0.002092,-0.011257,-0.002063,0.004896,-0.007358,-0.003109
-0.007033,-0.007583,0.000647,-0.006998,-0.003712,0.000583,-0.003910,-0.000474,0.000555,-0.000547,0.000608,0.000569,-0.007060,-0.007286,0.000681,-0.002401,0.003454,0.000855,-0.000720,-0.000011,0.000377,-0.007188,-0.008329,0.000710,-0.008519,-0.009905,0.001324,-0.009736,-0.010750,0.001218,-0.008350,-0.012719,0.001857,-0.008419,-0.011736,-0.000722,-0.003282,-0.011669,-0.001868,0.003019,-0.006518,-0.003098
-0.007618,-0.007306,0.000721,-0.007593,-0.003293,0.000648,-0.004324,-0.000280,0.000621,-0.000654,0.000054,0.000467,-0.007650,-0.006661,0.000760,-0.002545,0.003805,0.000949,-0.000297,0.000667,0.000545,-0.007756,-0.008193,0.000796,-0.008856,-0.010739,0.001126,-0.010485,-0.011057,0.000909,-0.009651,-0.011791,0.001132,-0.008752,-0.012627,-0.000710,-0.004277,-0.011936,-0.001727,0.000865,-0.006196,-0.003029
-0.008044,-0.006835,0.000357,-0.008168,-0.002542,0.000149,-0.004765,0.000468,0.000117,-0.000680,-0.000822,-0.000354,-0.008228,-0.006125,0.000526,-0.002902,0.003321,0.000720,-0.000069,0.001312,0.000514,-0.008113,-0.007835,0.000442,-0.008881,-0.011884,0.000345,-0.011094,-0.011405,-0.000032,-0.011393,-0.010346,-0.000405,-0.008788,-0.013517,-0.001136,-0.005125,-0.011815,-0.002004,-0.001144,-0.005998,-0.003315
-0.008268,-0.006316,-0.000139,-0.008677,-0.001538,-0.000605,-0.005148,0.001688,-0.000644,-0.000612,-0.001597,-0.001493,-0.008746,-0.005740,0.000282,-0.003258,0.002651,0.000478,0.000043,0.001418,0.000407,-0.008247,-0.007429,-0.000044,-0.008973,-0.013654,-0.000496,-0.011578,-0.012078,-0.001037,-0.013134,-0.009141,-0.002030,-0.008910,-0.014572,-0.001926,-0.005997,-0.011468,-0.002674,-0.002844,-0.005796,-0.003979
-0.008407,-0.005987,-0.000238,-0.009224,-0.000450,-0.001076,-0.005418,0.003039,-0.001120,-0.000447,-0.001708,-0.002248,-0.009308,-0.005503,0.000547,-0.003474,0.002774,0.000758,0.000057,0.000792,0.000570,-0.008295,-0.007273,-0.000129,-0.009484,-0.016302,-0.000725,-0.012034,-0.013439,-0.001390,-0.014491,-0.008888,-0.002911,-0.009470,-0.016119,-0.002683,-0.007172,-0.011206,-0.003350,-0.004438,-0.005612,-0.004673
-0.008732,-0.005965,0.000240,-0.010117,0.000572,-0.001112,-0.005649,0.004025,-0.001153,-0.000205,-0.001000,-0.002349,-0.010213,-0.005171,0.001532,-0.003612,0.004685,0.001789,-0.000083,-0.000228,0.001132,-0.008524,-0.007561,0.000375,-0.010702,-0.019834,-0.000112,-0.012653,-0.015700,-0.000828,-0.015309,-0.009907,-0.002754,-0.010747,-0.018329,-0.003224,-0.008979,-0.011163,-0.003840,-0.006330,-0.005381,-0.005217
-0.009615,-0.006134,0.000832,-0.011792,0.001381,-0.001231,-0.006050,0.004083,-0.001257,0.000073,0.000047,-0.002290,-0.011888,-0.004206,0.002824,-0.003902,0.008625,0.003165,-0.000265,-0.001023,0.001774,-0.009286,-0.008238,0.001007,-0.012861,-0.023873,0.000854,-0.013596,-0.018660,0.000193,-0.015476,-0.011986,-0.002023,-0.012961,-0.021065,-0.003919,-0.011687,-0.011251,-0.004499,-0.008826,-0.004937,-0.005956
-0.011467,-0.006171,0.000784,-0.014663,0.001804,-0.002175,-0.006872,0.002730,-0.002178,0.000323,0.000758,-0.002839,-0.014734,-0.001940,0.003662,-0.004749,0.013285,0.004110,-0.000212,-0.001219,0.002029,-0.010979,-0.008996,0.001015,-0.016143,-0.027863,0.001321,-0.014936,-0.021732,0.000832,-0.014862,-0.014507,-0.001575,-0.016284,-0.023963,-0.005374,-0.015450,-0.011321,-0.005927,-0.012045,-0.004119,-0.007478
