body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.023311,0.001473,0.783455,0.141831,-0.002590,0.652222,0.150176,-0.031483,0.347395,0.133848,0.037670,0.038286,-0.090979,-0.008431,0.648892,-0.093866,-0.049331,0.345372,-0.072188,0.030095,0.039303,0.023009,0.007406,0.837266,0.169949,-0.026286,1.065857,0.210294,-0.013072,0.886554,0.235259,-0.023019,0.704210,-0.110827,-0.038098,1.071883,-0.157281,-0.048631,0.893897,-0.170612,-0.102256,0.718089
0.024953,0.001372,0.783136,0.144113,-0.002723,0.652475,0.150796,-0.029772,0.347434,0.133872,0.037748,0.037983,-0.088670,-0.008975,0.648049,-0.093160,-0.051609,0.344792,-0.072090,0.030089,0.039324,0.024487,0.007438,0.836928,0.171545,-0.026279,1.065437,0.212091,-0.011276,0.886322,0.237762,-0.018318,0.703939,-0.109232,-0.038072,1.071598,-0.155463,-0.046994,0.893468,-0.170334,-0.096598,0.716596
0.026532,0.001235,0.782909,0.146256,-0.002786,0.652754,0.151325,-0.027899,0.347513,0.133901,0.037825,0.037688,-0.086498,-0.009474,0.647360,-0.092431,-0.053493,0.344328,-0.071983,0.030085,0.039364,0.025924,0.007396,0.836686,0.173072,-0.026431,1.065119,0.213827,-0.009689,0.886208,0.240179,-0.013921,0.703831,-0.107712,-0.038056,1.071402,-0.153770,-0.045273,0.893151,-0.170156,-0.090934,0.715344
0.027985,0.001027,0.782866,0.148123,-0.002711,0.653079,0.151672,-0.025719,0.347648,0.133951,0.037881,0.037378,-0.084601,-0.009885,0.646970,-0.091657,-0.054602,0.344066,-0.071873,0.030070,0.039380,0.027271,0.007209,0.836637,0.174544,-0.026289,1.065038,0.215478,-0.008026,0.886318,0.242431,-0.009854,0.703990,-0.106233,-0.038097,1.071446,-0.152216,-0.043735,0.893119,-0.169973,-0.085880,0.714569
0.029236,0.000769,0.783009,0.149589,-0.002451,0.653405,0.151778,-0.023277,0.347804,0.133991,0.037944,0.037038,-0.083109,-0.010184,0.646918,-0.090919,-0.054878,0.344029,-0.071800,0.030009,0.039362,0.028474,0.006886,0.836786,0.175783,-0.026600,1.065166,0.216887,-0.007075,0.886620,0.244435,-0.006704,0.704369,-0.105009,-0.038043,1.071666,-0.151013,-0.041837,0.893296,-0.170011,-0.080722,0.714129
0.030385,0.000485,0.783245,0.150855,-0.002098,0.653732,0.151741,-0.020713,0.347982,0.133974,0.037987,0.036707,-0.081819,-0.010420,0.647035,-0.090320,-0.054673,0.344099,-0.072028,0.030062,0.039330,0.029584,0.006495,0.837033,0.176744,-0.026778,1.065542,0.218059,-0.006155,0.887168,0.246278,-0.003750,0.705033,-0.104062,-0.038017,1.071887,-0.150072,-0.040014,0.893490,-0.170118,-0.075895,0.713806
0.031329,0.000203,0.783697,0.151654,-0.001510,0.654035,0.151505,-0.018002,0.348162,0.133974,0.038048,0.036364,-0.081004,-0.010460,0.647574,-0.089531,-0.053645,0.344480,-0.071833,0.029919,0.039328,0.030589,0.006007,0.837508,0.177900,-0.027005,1.065959,0.219072,-0.005831,0.887617,0.247593,-0.001974,0.705554,-0.102917,-0.037860,1.072553,-0.149244,-0.038136,0.894225,-0.170382,-0.071622,0.714201
0.032209,-0.000097,0.784142,0.152364,-0.000970,0.654312,0.151090,-0.015404,0.348337,0.133685,0.038104,0.036066,-0.080282,-0.010437,0.648123,-0.088735,-0.052358,0.344847,-0.071566,0.030034,0.039319,0.031512,0.005489,0.837978,0.178681,-0.027213,1.066565,0.219794,-0.005627,0.888259,0.248713,-0.000441,0.706289,-0.102153,-0.037719,1.073044,-0.148678,-0.036372,0.894772,-0.170700,-0.067657,0.714455
0.032961,-0.000434,0.784572,0.152896,-0.000524,0.654535,0.151104,-0.012996,0.348476,0.134382,0.038222,0.035766,-0.079746,-0.010327,0.648699,-0.088461,-0.050979,0.345254,-0.072151,0.029838,0.039229,0.032322,0.004914,0.838433,0.179364,-0.027377,1.067162,0.220320,-0.005686,0.888831,0.249513,0.000419,0.706931,-0.101485,-0.037574,1.073543,-0.148293,-0.034800,0.895361,-0.171128,-0.064293,0.714839
0.033612,-0.000724,0.784925,0.153320,-0.000311,0.654680,0.150630,-0.011089,0.348562,0.134048,0.038272,0.035534,-0.079332,-0.010090,0.649209,-0.087825,-0.049368,0.345575,-0.071859,0.030221,0.039183,0.033045,0.004433,0.838807,0.180057,-0.027597,1.067592,0.220742,-0.006027,0.889184,0.249958,0.000528,0.707300,-0.100810,-0.037257,1.074027,-0.148031,-0.033271,0.895975,-0.171606,-0.061477,0.715341
0.034211,-0.000990,0.785240,0.153690,-0.000214,0.654787,0.150576,-0.009406,0.348619,0.134533,0.038350,0.035302,-0.078978,-0.009824,0.649692,-0.087468,-0.048007,0.345919,-0.072085,0.030203,0.039114,0.033711,0.004000,0.839140,0.180553,-0.027903,1.068052,0.221060,-0.006820,0.889543,0.250301,-0.000330,0.707658,-0.100340,-0.036828,1.074395,-0.147892,-0.031720,0.896460,-0.172000,-0.058927,0.715741
0.034612,-0.001214,0.785411,0.153890,-0.000499,0.654772,0.150158,-0.008835,0.348584,0.134010,0.038375,0.035190,-0.078808,-0.009561,0.650022,-0.087147,-0.046911,0.346141,-0.071895,0.030153,0.039019,0.034208,0.003704,0.839318,0.181315,-0.028160,1.068065,0.221316,-0.007468,0.889396,0.250029,-0.001359,0.707413,-0.099591,-0.036372,1.074843,-0.147842,-0.030668,0.897113,-0.172651,-0.057620,0.716451
0.034958,-0.001418,0.785549,0.154054,-0.000892,0.654745,0.150144,-0.008555,0.348539,0.134125,0.038644,0.035138,-0.078673,-0.009330,0.650308,-0.086952,-0.045937,0.346336,-0.071948,0.030152,0.038940,0.034621,0.003468,0.839460,0.181686,-0.028436,1.068228,0.221452,-0.008537,0.889416,0.249781,-0.003431,0.707341,-0.099242,-0.035760,1.075090,-0.147928,-0.029585,0.897494,-0.173212,-0.056398,0.716876
0.035192,-0.001581,0.785624,0.154151,-0.001561,0.654694,0.150252,-0.009492,0.348493,0.134162,0.038152,0.035169,-0.078609,-0.009160,0.650501,-0.086840,-0.045245,0.346468,-0.071958,0.030129,0.038876,0.034928,0.003352,0.839531,0.182129,-0.028885,1.068164,0.221552,-0.009812,0.889186,0.249183,-0.006077,0.706970,-0.098816,-0.035232,1.075335,-0.147997,-0.029078,0.897874,-0.173799,-0.056252,0.717383
0.035370,-0.001715,0.785624,0.154227,-0.002393,0.654602,0.150508,-0.010791,0.348409,0.134193,0.038244,0.035323,-0.078564,-0.009080,0.650595,-0.086815,-0.044953,0.346542,-0.071965,0.030072,0.038853,0.035168,0.003332,0.839521,0.182382,-0.029221,1.068099,0.221570,-0.011361,0.888944,0.248490,-0.009602,0.706593,-0.098585,-0.034220,1.075486,-0.148045,-0.028340,0.898091,-0.174350,-0.056030,0.717752
0.035520,-0.001833,0.785586,0.154291,-0.003341,0.654493,0.150839,-0.012656,0.348321,0.134237,0.037884,0.035504,-0.078528,-0.009044,0.650640,-0.086831,-0.044861,0.346586,-0.071946,0.030078,0.038870,0.035387,0.003361,0.839469,0.182701,-0.029522,1.067935,0.221502,-0.013003,0.888566,0.247480,-0.013464,0.706073,-0.098279,-0.033080,1.075659,-0.147998,-0.027774,0.898316,-0.174706,-0.056480,0.718194
0.035618,-0.001956,0.785456,0.154313,-0.004456,0.654310,0.151347,-0.014905,0.348166,0.134242,0.038373,0.035851,-0.078530,-0.009092,0.650586,-0.086977,-0.045252,0.346581,-0.071926,0.030068,0.038966,0.035535,0.003434,0.839319,0.182822,-0.029657,1.067771,0.221619,-0.014729,0.888261,0.246915,-0.017916,0.705700,-0.098167,-0.031947,1.075652,-0.147979,-0.027654,0.898306,-0.175009,-0.057523,0.718422
0.035691,-0.002061,0.785265,0.154303,-0.005617,0.654069,0.151890,-0.017701,0.347976,0.134241,0.038220,0.036178,-0.078561,-0.009125,0.650475,-0.087166,-0.045618,0.346519,-0.071894,0.030372,0.039081,0.035667,0.003530,0.839108,0.182979,-0.029807,1.067508,0.221463,-0.016546,0.887799,0.245681,-0.022683,0.705168,-0.098012,-0.030728,1.075622,-0.147909,-0.027505,0.898276,-0.175041,-0.058970,0.718680
