body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.006402,-0.002966,0.797246,0.119744,-0.004132,0.661452,0.100679,0.003848,0.355946,0.075039,0.061136,0.044908,-0.113098,-0.003892,0.666823,-0.106799,-0.000832,0.360707,-0.093452,0.055625,0.048592,0.007761,0.001877,0.851156,0.156757,-0.039390,1.077206,0.191102,-0.034764,0.896283,0.191391,-0.073825,0.716117,-0.124089,-0.045654,1.086515,-0.175394,-0.053468,0.909782,-0.190773,-0.098593,0.731698
0.007894,-0.000866,0.797175,0.120586,-0.002262,0.660820,0.103044,-0.008040,0.355177,0.074502,0.060500,0.046779,-0.112227,-0.002578,0.667323,-0.106861,-0.003886,0.361174,-0.093600,0.055397,0.049582,0.009424,0.003768,0.851100,0.158395,-0.037996,1.077060,0.195301,-0.030610,0.896722,0.190662,-0.080344,0.719258,-0.122467,-0.044022,1.086358,-0.176334,-0.049119,0.910269,-0.188189,-0.101894,0.734044
0.009539,0.001361,0.796409,0.120908,-0.000217,0.659014,0.105311,-0.021565,0.353960,0.073237,0.059319,0.049053,-0.111836,-0.001199,0.667741,-0.106777,-0.005223,0.361605,-0.093631,0.055274,0.050238,0.011380,0.005781,0.850342,0.159891,-0.036817,1.076434,0.200325,-0.025744,0.897032,0.188860,-0.090526,0.724802,-0.121009,-0.042459,1.085191,-0.178208,-0.042555,0.910058,-0.185831,-0.105301,0.737043
0.011714,0.003659,0.794937,0.121754,0.001928,0.656550,0.105972,-0.030913,0.352542,0.071485,0.055342,0.049504,-0.110903,0.000321,0.667472,-0.106365,-0.006296,0.361371,-0.093605,0.055425,0.050236,0.013846,0.007941,0.848869,0.161919,-0.035813,1.075025,0.204517,-0.022812,0.896241,0.184362,-0.106567,0.733246,-0.119001,-0.041837,1.083113,-0.178776,-0.037502,0.908874,-0.181408,-0.111854,0.740605
0.014155,0.005992,0.793113,0.122858,0.004123,0.653762,0.105889,-0.038214,0.351013,0.070125,0.049987,0.048808,-0.109690,0.001910,0.666867,-0.105771,-0.007233,0.360821,-0.093554,0.055723,0.049926,0.016566,0.010174,0.847036,0.164219,-0.034999,1.073188,0.208303,-0.020857,0.894839,0.179419,-0.124549,0.745193,-0.116706,-0.041782,1.080548,-0.178713,-0.033166,0.907228,-0.176414,-0.119639,0.745149
0.017328,0.009476,0.789781,0.125689,0.006060,0.650293,0.107440,-0.046261,0.349184,0.068612,0.047619,0.049104,-0.106842,0.004718,0.663895,-0.104745,-0.011029,0.358106,-0.093048,0.056695,0.048287,0.019806,0.013804,0.843688,0.167481,-0.035196,1.069045,0.212050,-0.021977,0.890740,0.172115,-0.144411,0.758833,-0.113436,-0.042337,1.076246,-0.177719,-0.031263,0.903886,-0.169268,-0.129288,0.748521
0.020550,0.013592,0.785032,0.128572,0.008109,0.645490,0.109598,-0.056148,0.346743,0.067616,0.045823,0.049798,-0.103938,0.007782,0.659551,-0.104146,-0.018631,0.354499,-0.092546,0.057416,0.046759,0.023130,0.018150,0.838915,0.170905,-0.035611,1.063147,0.214632,-0.024017,0.884514,0.164832,-0.160560,0.771085,-0.110016,-0.042108,1.070502,-0.175493,-0.029367,0.898696,-0.162181,-0.137993,0.750534
0.023874,0.018975,0.777451,0.131548,0.010386,0.638023,0.112774,-0.069707,0.343108,0.066794,0.044985,0.051554,-0.100930,0.011362,0.652517,-0.104489,-0.033761,0.349696,-0.092224,0.057611,0.046435,0.026625,0.023929,0.831291,0.174526,-0.036470,1.053794,0.214718,-0.027854,0.874162,0.156440,-0.172725,0.776344,-0.106403,-0.040322,1.061894,-0.170867,-0.027667,0.889685,-0.156555,-0.145829,0.748973
0.027802,0.025072,0.767735,0.136636,0.013405,0.629681,0.116974,-0.080257,0.338833,0.066478,0.044634,0.052401,-0.095933,0.015996,0.642145,-0.105070,-0.052982,0.343977,-0.091281,0.056658,0.047173,0.030395,0.030261,0.821565,0.178382,-0.036134,1.042331,0.212832,-0.028636,0.861445,0.154457,-0.174621,0.765653,-0.102520,-0.035908,1.051710,-0.163622,-0.022126,0.878339,-0.155873,-0.144084,0.740677
0.032034,0.031526,0.756950,0.142715,0.016786,0.620942,0.121322,-0.089173,0.334443,0.066042,0.044709,0.053166,-0.089963,0.021171,0.630275,-0.106362,-0.073542,0.339580,-0.089138,0.055388,0.051117,0.034294,0.036867,0.810784,0.182149,-0.035281,1.029850,0.209845,-0.027731,0.847790,0.154957,-0.171133,0.746459,-0.098647,-0.030246,1.040654,-0.155087,-0.014756,0.865821,-0.157227,-0.136624,0.728112
0.036873,0.035601,0.748221,0.150168,0.017335,0.614887,0.125861,-0.094595,0.330866,0.066568,0.044658,0.053180,-0.082607,0.023291,0.619895,-0.109145,-0.094692,0.338614,-0.084515,0.056676,0.061882,0.038511,0.041584,0.802007,0.186410,-0.032063,1.020481,0.211036,-0.018269,0.838320,0.169667,-0.147815,0.714611,-0.094322,-0.024577,1.032174,-0.147400,-0.002308,0.856997,-0.159545,-0.112522,0.710227
0.041445,0.039067,0.740087,0.156749,0.017559,0.609029,0.129709,-0.099918,0.327474,0.066915,0.044639,0.053434,-0.076064,0.024312,0.610819,-0.112367,-0.114526,0.340358,-0.077357,0.061109,0.079650,0.042604,0.045796,0.793790,0.190885,-0.027654,1.011998,0.214674,-0.004462,0.830652,0.188948,-0.116560,0.687432,-0.089794,-0.018756,1.024625,-0.141176,0.012456,0.850287,-0.163371,-0.082337,0.694167
0.045481,0.041312,0.733146,0.161763,0.017180,0.603416,0.132652,-0.105011,0.324065,0.067308,0.044791,0.053595,-0.071102,0.023150,0.604055,-0.115115,-0.133757,0.344856,-0.069154,0.070406,0.107932,0.046433,0.048984,0.786719,0.195839,-0.020787,1.005327,0.222810,0.017991,0.827076,0.217642,-0.073725,0.668245,-0.084812,-0.012655,1.019004,-0.137948,0.031804,0.848078,-0.171604,-0.041564,0.682698
0.049312,0.043616,0.729200,0.166218,0.017983,0.600289,0.135172,-0.107093,0.322420,0.067280,0.044667,0.053730,-0.066722,0.022045,0.600704,-0.115544,-0.150049,0.352233,-0.060444,0.082420,0.145541,0.050050,0.052081,0.782655,0.199809,-0.010419,1.003357,0.233303,0.048445,0.831770,0.255068,-0.028485,0.666759,-0.080808,-0.004413,1.016605,-0.137669,0.057130,0.852246,-0.189628,0.003348,0.684126
0.053042,0.045949,0.726751,0.170404,0.019395,0.598392,0.137508,-0.107519,0.321564,0.067036,0.044709,0.053819,-0.062610,0.020996,0.599094,-0.114714,-0.164684,0.361309,-0.052952,0.093304,0.190177,0.053556,0.055129,0.780091,0.203112,0.001675,1.003731,0.243578,0.082559,0.842864,0.295967,0.020342,0.678603,-0.077330,0.004849,1.015809,-0.138474,0.084924,0.861183,-0.211533,0.051616,0.695689
