joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.073520,-0.843610,-0.079812,-0.039440,-0.088791,0.073819,0.190702,-0.207649,0.196958,0.216435,2.173239,0.831194,0.745459,-0.063919,-0.499998,0.850953,-0.797088,0.132074,-0.170065,1.007906,-0.922261,0.623335,0.445881,-1.043278,1.403882,-0.203700,-0.365368,0.605425,-0.672738
-0.047863,-0.874807,-0.101499,-0.024330,-0.073878,0.089614,0.200380,-0.227069,0.178499,0.203082,2.097058,0.803365,0.691813,-0.083726,-0.504286,1.032370,-0.939116,0.127377,-0.168714,1.040001,-0.958708,0.688174,0.415495,-0.965371,1.311770,-0.190508,-0.370645,0.627138,-0.672738
-0.030072,-0.893687,-0.112053,-0.020157,-0.062082,0.096271,0.200464,-0.234024,0.161163,0.253502,1.984489,0.712146,0.594038,-0.108070,-0.510343,1.220636,-1.075243,0.129548,-0.162312,0.996499,-0.942660,0.741811,0.380842,-0.899285,1.221697,-0.177092,-0.365551,0.644650,-0.672149
-0.016212,-0.906408,-0.117039,-0.020157,-0.051844,0.098358,0.195751,-0.234024,0.144389,0.335808,1.853725,0.589230,0.474197,-0.134683,-0.517285,1.412329,-1.208420,0.135154,-0.153383,0.915200,-0.900364,0.789847,0.344057,-0.839109,1.132643,-0.163563,-0.355272,0.660061,-0.672149
0.014939,-0.900469,-0.109004,-0.041730,-0.037898,0.100407,0.160777,-0.232173,0.135737,0.403890,1.683797,0.426687,0.320241,-0.131946,-0.524474,1.479308,-1.254156,0.122415,-0.142422,0.789070,-0.803574,0.726926,0.258823,-0.792606,1.055396,-0.143297,-0.326184,0.661349,-0.668202
0.054027,-0.889790,-0.097387,-0.053912,-0.019101,0.109253,0.134011,-0.235913,0.127899,0.437846,1.493337,0.259943,0.161067,-0.164074,-0.528418,1.511827,-1.271648,0.117668,-0.135670,0.650337,-0.687358,0.650829,0.172838,-0.743932,0.975820,-0.120521,-0.290014,0.660730,-0.660589
0.108990,-0.869631,-0.078608,-0.049039,0.009398,0.131694,0.123661,-0.251800,0.121686,0.403551,1.261810,0.084792,-0.008544,-0.265934,-0.525874,1.475427,-1.232653,0.128903,-0.137340,0.486397,-0.532286,0.548382,0.085349,-0.690917,0.891582,-0.092728,-0.239680,0.656297,-0.644998
0.150967,-0.813934,-0.055447,-0.062756,0.026436,0.128153,0.131257,-0.250506,0.121233,0.356917,0.981099,-0.077091,-0.153585,-0.321042,-0.511167,1.413767,-1.176738,0.143041,-0.135736,0.329466,-0.379246,0.477490,0.057342,-0.612012,0.761748,-0.048018,-0.157078,0.650502,-0.620681
0.186451,-0.740468,-0.030096,-0.085768,0.037744,0.111621,0.147826,-0.240621,0.123658,0.304113,0.675796,-0.232337,-0.286340,-0.352773,-0.490378,1.339477,-1.112364,0.158630,-0.132494,0.176040,-0.227224,0.422376,0.059076,-0.520162,0.609117,0.005151,-0.058342,0.644027,-0.592000
0.207985,-0.646661,-0.017863,-0.133137,0.022402,0.061186,0.161452,-0.196224,0.144567,0.297086,0.396742,-0.367119,-0.382509,-0.358699,-0.449508,1.243573,-1.046339,0.171831,-0.084330,0.037911,-0.097242,0.432790,0.153571,-0.482522,0.534612,0.030663,-0.016123,0.632674,-0.564759
