joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-2.158933,3.987622,1.962671,-2.213848,-0.761889,-1.464888,1.038243,-3.203274,-2.244203,0.107843,-1.814282,3.960615,-2.453274,0.245451,-0.358315,-0.026512,-1.576543,0.000000,0.263538,2.073166,-0.350915,2.712923,0.568913,-0.119636,-0.170976,-0.215794,0.085242,-0.116724,-0.262899
-2.116981,3.793746,1.997341,-1.875456,-0.286791,-1.236947,1.053714,-2.358982,-2.170908,0.106540,-3.647923,3.120991,-2.217552,0.174004,-0.586134,-0.487512,-1.284912,0.000000,-0.296000,1.801521,-0.221976,2.742919,0.517976,0.000000,-0.083422,-0.251653,0.065005,0.000000,-0.205069
-1.853309,4.088405,1.764548,-1.365358,-0.185347,-1.060256,1.097279,-2.063792,-1.805851,0.339818,-5.297589,2.854844,-2.225140,0.096679,-0.343774,-0.944489,-1.148260,0.000000,-0.799230,1.669701,0.226706,2.996519,0.222902,0.443119,-0.116517,-0.278445,0.069140,-0.141305,-0.197452
-1.721485,4.235755,1.648166,-1.110326,-0.134636,-0.971921,1.119068,-1.916217,-1.623335,0.456446,-6.122428,2.721794,-2.228944,0.080431,-0.222602,-1.172972,-1.079941,0.000000,-1.050842,1.603801,0.451042,3.123334,0.075370,0.648756,-0.133065,-0.291842,0.071210,-0.161261,-0.193645
-1.468349,4.318492,1.050024,-0.911047,-0.446060,-0.865225,0.705816,-2.188520,-1.222347,0.464174,-7.821065,2.000293,-2.417614,0.000000,-0.189835,-1.724380,-0.724849,0.000000,-1.431542,0.953151,1.234361,3.737338,-0.083740,0.161541,-0.193859,-0.445703,0.115199,0.083180,-0.210746
-1.380898,4.008371,1.058988,-0.886384,-0.297371,-0.830053,0.680148,-1.980709,-1.126882,0.359067,-7.809896,1.651701,-2.344920,0.114834,0.003609,-1.689932,-0.567436,-0.022702,-1.173953,0.787659,1.246882,3.623402,-0.079867,0.306103,-0.265327,-0.470039,0.113626,0.082337,-0.202280
-1.205991,3.388119,1.076911,-0.837055,0.000000,-0.759707,0.628810,-1.565085,-0.935949,0.148851,-7.787532,0.954537,-2.199526,0.219241,0.390491,-1.621035,-0.252607,-0.068101,-0.658788,0.456685,1.271917,3.395517,-0.072123,0.595214,-0.408258,-0.518698,0.110480,0.080654,-0.185346
-1.161659,2.797860,0.918522,-0.394338,0.628825,-0.609393,0.856966,-1.088171,-0.860754,0.104561,-7.530040,0.647946,-2.099499,0.273227,0.666431,-1.765630,0.097156,-0.162907,-0.019822,0.194143,1.245979,3.530994,-0.212118,1.224006,-0.563722,-0.406006,0.121559,-0.068568,-0.171954
-1.139492,2.502735,0.839329,-0.172984,0.942405,-0.534237,0.971042,-0.849721,-0.823163,0.082403,-7.401311,0.494651,-2.049484,0.300219,0.804397,-1.837909,0.272027,-0.210305,0.328394,0.041920,1.233010,3.598734,-0.282112,1.538395,-0.641452,-0.349663,0.127101,-0.143178,-0.165258
-1.109044,2.019274,0.536371,0.129615,0.362257,-0.258844,1.005231,-1.474908,-0.619177,0.063658,-6.352857,0.073653,-1.744244,0.388793,-0.306717,-1.808444,0.523794,-0.255354,0.000000,-0.589600,1.353007,3.679475,-0.269890,-0.125924,-0.527425,-0.204687,0.183478,0.146835,-0.127859
-1.028433,1.826467,0.499012,0.153138,0.185620,-0.211898,1.000592,-1.584825,-0.530522,-0.005001,-5.758658,-0.070824,-1.601895,0.401524,-0.134408,-1.706415,0.588396,-0.241902,0.135915,-0.683903,1.320887,3.567654,-0.220178,-0.305133,-0.509208,-0.178325,0.183706,0.123543,-0.113813
-0.867215,1.440857,0.424288,0.200181,-0.167639,0.000000,0.991307,-1.804628,-0.353219,-0.142312,-4.570264,-0.359763,-1.317194,0.426987,0.210208,-1.502338,0.717634,-0.215005,0.321523,-0.872495,1.256635,3.343997,-0.120763,-0.663534,-0.472772,-0.125599,0.184159,0.076956,-0.085720
-0.732686,0.709288,0.346741,0.366916,-0.134966,0.064375,1.089656,-1.112972,-0.187135,-0.254232,-3.053239,-0.616042,-1.234823,0.504903,1.826514,-1.559663,0.826988,-0.222483,0.697795,-0.829837,1.269744,3.448082,0.117028,0.231553,-0.430476,-0.017628,0.168245,-0.201921,-0.068246
-0.665419,0.343511,0.307969,0.450282,-0.168039,0.155566,1.138832,-0.767154,-0.104095,-0.310192,-2.294743,-0.744182,-1.193639,0.543861,2.634652,-1.588324,0.881663,-0.246742,0.885927,-0.808506,1.276299,3.500125,0.235918,0.679088,-0.409328,0.024238,0.160290,-0.341357,-0.063355
