joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.132372,-1.271267,-0.443798,0.465991,-0.264354,0.132269,-0.203941,0.365267,0.520000,0.469690,1.530730,-0.656046,1.061539,-0.150667,-0.384744,0.795263,-0.509866,0.150180,-0.096379,-0.739686,0.101540,-0.712255,0.382284,0.051040,0.164069,-0.253312,-0.340100,-0.093667,0.073314
0.101674,-1.231614,-0.398470,0.428676,-0.263451,0.158633,-0.216572,0.358636,0.520000,0.504916,1.736692,-0.556233,1.008528,-0.160939,-0.410258,0.893675,-0.539609,0.177766,-0.102557,-0.694404,0.115633,-0.785082,0.369019,0.022535,0.151094,-0.245689,-0.338914,-0.099996,0.072774
0.082125,-1.149525,-0.343911,0.396204,-0.231672,0.170891,-0.210413,0.314214,0.520000,0.535022,1.887191,-0.448343,0.951200,-0.165437,-0.406398,0.954331,-0.583055,0.206194,-0.085960,-0.639647,0.110999,-0.799170,0.359735,0.008159,0.140874,-0.239147,-0.338914,-0.108271,0.068034
0.061554,-1.065060,-0.288481,0.361365,-0.199641,0.177049,-0.199611,0.262218,0.520000,0.561730,2.020623,-0.345935,0.890209,-0.167433,-0.400335,1.005498,-0.626905,0.231714,-0.065346,-0.582743,0.102467,-0.803033,0.352472,-0.005174,0.132003,-0.233915,-0.337937,-0.116435,0.062812
0.038938,-0.975844,-0.231307,0.321789,-0.167109,0.171006,-0.179525,0.195072,0.520000,0.581645,2.119920,-0.254487,0.821889,-0.164424,-0.389863,1.037688,-0.671563,0.251418,-0.036697,-0.521542,0.086139,-0.786448,0.349252,-0.016422,0.125832,-0.231307,-0.337937,-0.124376,0.056625
0.009085,-0.891419,-0.176357,0.274324,-0.157646,0.151448,-0.157317,0.123114,0.498254,0.592660,2.184163,-0.163783,0.760535,-0.158362,-0.381346,1.061676,-0.714900,0.259512,-0.010297,-0.464710,0.073281,-0.757657,0.352168,-0.021177,0.120495,-0.230860,-0.336229,-0.131763,0.050574
-0.024387,-0.809390,-0.122518,0.222914,-0.159718,0.125131,-0.134048,0.048750,0.465635,0.599224,2.230878,-0.073450,0.702664,-0.150772,-0.373808,1.081562,-0.757575,0.261800,0.014977,-0.410062,0.062159,-0.722764,0.358152,-0.022685,0.115577,-0.231283,-0.334503,-0.138873,0.044592
-0.067985,-0.727698,-0.083611,0.175253,-0.179706,0.093553,-0.113437,-0.023759,0.420018,0.601394,2.212927,0.014159,0.651241,-0.145149,-0.378696,1.085641,-0.792023,0.261800,0.025843,-0.365882,0.053851,-0.668805,0.370040,-0.026274,0.111282,-0.235241,-0.332595,-0.141360,0.038755
-0.111164,-0.647946,-0.044358,0.130976,-0.194944,0.064256,-0.092672,-0.087824,0.375133,0.603551,2.176642,0.093371,0.602175,-0.140240,-0.385862,1.085111,-0.823554,0.261800,0.031114,-0.324419,0.046833,-0.614546,0.381418,-0.028667,0.107862,-0.239556,-0.330891,-0.143695,0.033497
-0.153503,-0.572071,-0.004411,0.093467,-0.200680,0.039517,-0.071598,-0.135004,0.331715,0.605682,2.103683,0.155791,0.557824,-0.136760,-0.397585,1.075361,-0.849252,0.261800,0.025194,-0.288388,0.042393,-0.559688,0.391778,-0.028667,0.106194,-0.244589,-0.329590,-0.143695,0.029396
-0.190570,-0.490303,0.030880,0.066160,-0.204387,0.018312,-0.049653,-0.176280,0.295598,0.612478,1.997731,0.212888,0.513322,-0.134826,-0.404460,1.056471,-0.872217,0.261800,0.009209,-0.254994,0.046927,-0.499758,0.396236,-0.019805,0.103863,-0.250158,-0.328208,-0.146521,0.025447
-0.224999,-0.405588,0.063843,0.043953,-0.207080,-0.001127,-0.027271,-0.214604,0.263132,0.621607,1.875283,0.267324,0.468743,-0.133217,-0.408912,1.033012,-0.893816,0.261800,-0.011808,-0.222918,0.055948,-0.437291,0.397743,-0.006830,0.101202,-0.255995,-0.326783,-0.149746,0.021574
-0.254366,-0.319218,0.084844,0.025732,-0.216001,-0.018431,-0.013155,-0.258374,0.238685,0.630891,1.718862,0.307330,0.420390,-0.133217,-0.412709,0.998524,-0.908313,0.261800,-0.040439,-0.203855,0.080635,-0.362544,0.396068,-0.003599,0.097325,-0.264909,-0.324479,-0.148083,0.017359
-0.281984,-0.239050,0.106023,0.008005,-0.221948,-0.035032,0.000448,-0.297989,0.216147,0.638072,1.562664,0.340364,0.373492,-0.130921,-0.412637,0.964725,-0.919661,0.261346,-0.063918,-0.188102,0.105573,-0.290076,0.394471,0.002523,0.092018,-0.274310,-0.322207,-0.146436,0.013313
-0.306104,-0.171288,0.127561,-0.008736,-0.221948,-0.050226,0.013024,-0.329290,0.197428,0.641049,1.406913,0.359454,0.329502,-0.126536,-0.404827,0.932305,-0.924714,0.259984,-0.077094,-0.178968,0.131011,-0.222166,0.393029,0.014428,0.083853,-0.284684,-0.319997,-0.144823,0.009607
-0.329337,-0.115331,0.145932,-0.016623,-0.209372,-0.062414,0.030164,-0.351054,0.180213,0.643140,1.256312,0.372413,0.287512,-0.121071,-0.391499,0.896992,-0.922771,0.256726,-0.077490,-0.175086,0.155931,-0.151546,0.388786,0.038908,0.072579,-0.292804,-0.317566,-0.146194,0.006167
-0.352127,-0.065276,0.162719,-0.020083,-0.190524,-0.073099,0.049584,-0.368048,0.163750,0.644788,1.108286,0.382306,0.246522,-0.115067,-0.375411,0.860234,-0.917330,0.252520,-0.070922,-0.174247,0.180591,-0.079571,0.383144,0.069676,0.059750,-0.299797,-0.315024,-0.149058,0.002862
-0.374308,-0.024891,0.173446,-0.017490,-0.183279,-0.078276,0.069689,-0.397546,0.151366,0.646061,0.981229,0.383779,0.211637,-0.107291,-0.381545,0.824065,-0.906854,0.247413,-0.070922,-0.186039,0.207651,-0.005982,0.377746,0.067157,0.049201,-0.303891,-0.311355,-0.146121,0.000305
-0.394877,0.011639,0.183426,-0.014428,-0.179566,-0.082514,0.089701,-0.429243,0.140756,0.645961,0.866056,0.382363,0.179599,-0.099261,-0.384233,0.789937,-0.895086,0.242575,-0.068204,-0.199717,0.234069,0.065371,0.373343,0.061054,0.039017,-0.307458,-0.307680,-0.143650,-0.001971
-0.412221,0.040456,0.191912,-0.010424,-0.182919,-0.082514,0.109527,-0.465335,0.133691,0.643115,0.774650,0.375168,0.153255,-0.090721,-0.380029,0.759890,-0.880733,0.238274,-0.061773,-0.217167,0.259202,0.132251,0.370927,0.047784,0.029561,-0.309970,-0.303997,-0.142111,-0.003686
-0.426875,0.054642,0.198847,-0.003086,-0.185618,-0.081226,0.131320,-0.487595,0.129949,0.638031,0.713586,0.362847,0.128559,-0.080623,-0.343499,0.728697,-0.864194,0.233825,-0.047817,-0.233764,0.284596,0.201213,0.373268,0.052415,0.020952,-0.310322,-0.300632,-0.146149,-0.005050
-0.440183,0.061512,0.205006,0.005920,-0.188979,-0.078115,0.154097,-0.502938,0.127867,0.631827,0.667691,0.347963,0.104686,-0.069746,-0.290806,0.696930,-0.846560,0.228890,-0.030099,-0.249934,0.310122,0.271215,0.377986,0.065997,0.012765,-0.309837,-0.297427,-0.152977,-0.006318
-0.453543,0.061512,0.209817,0.020172,-0.188979,-0.074916,0.184557,-0.513398,0.132026,0.628475,0.627709,0.333464,0.086151,-0.061948,-0.296453,0.664040,-0.826831,0.228890,0.018736,-0.259021,0.332466,0.337530,0.386890,0.078132,0.006679,-0.308516,-0.294783,-0.155627,-0.006318
