body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.012553,0.001478,0.769633,-0.101249,0.016245,0.635950,-0.114282,0.088220,0.338633,-0.113934,-0.064997,0.061610,0.129642,-0.014384,0.638369,0.122433,0.025130,0.334863,0.087912,-0.069341,0.035635,0.011987,0.000591,0.823766,-0.123480,0.046762,1.057214,-0.212578,0.048407,0.895749,-0.243597,0.165841,0.757893,0.155434,0.011727,1.056760,0.227396,0.007940,0.887019,0.236148,0.178963,0.820975
0.013078,0.004339,0.770996,-0.101130,0.016852,0.637735,-0.115957,0.102532,0.344168,-0.109046,-0.056850,0.070534,0.130568,-0.007372,0.639533,0.121244,0.024185,0.335136,0.087668,-0.069438,0.035490,0.012438,0.003147,0.825124,-0.126652,0.044303,1.057388,-0.216626,0.055846,0.896830,-0.244253,0.187680,0.771869,0.153583,0.022468,1.059057,0.233327,0.032728,0.893109,0.228789,0.209194,0.842779
0.013328,0.007847,0.772994,-0.101385,0.017623,0.640283,-0.118275,0.116517,0.351020,-0.103821,-0.046323,0.079557,0.131026,0.000598,0.641282,0.119958,0.022782,0.336091,0.088232,-0.069526,0.035763,0.012630,0.006341,0.827114,-0.130340,0.041669,1.058075,-0.220339,0.063948,0.898689,-0.242901,0.208891,0.788055,0.150546,0.033813,1.062282,0.236182,0.060291,0.901144,0.216657,0.239375,0.865871
0.012951,0.012596,0.774344,-0.102197,0.018045,0.642110,-0.118752,0.128137,0.356908,-0.095176,-0.028042,0.082177,0.130811,0.010509,0.642502,0.117273,0.020839,0.336739,0.087599,-0.069444,0.035531,0.012103,0.010876,0.828454,-0.135457,0.040031,1.057581,-0.221063,0.073348,0.897742,-0.229493,0.230850,0.803626,0.145256,0.046558,1.065491,0.233263,0.092337,0.910077,0.195688,0.270656,0.888086
0.012747,0.017773,0.775328,-0.102549,0.018585,0.643471,-0.120368,0.139250,0.362660,-0.087182,-0.007331,0.083670,0.130684,0.021006,0.643526,0.115049,0.018934,0.337640,0.087753,-0.069332,0.035549,0.011719,0.015823,0.829422,-0.140272,0.038598,1.056657,-0.221416,0.082881,0.897200,-0.213617,0.250388,0.822451,0.139413,0.059497,1.068452,0.226794,0.125088,0.919960,0.170181,0.299424,0.910405
0.012891,0.023807,0.775576,-0.102099,0.019421,0.643860,-0.123180,0.149191,0.367363,-0.078853,0.017825,0.082445,0.130907,0.032680,0.644098,0.112869,0.017062,0.338664,0.087691,-0.069373,0.035787,0.011604,0.021610,0.829650,-0.144768,0.038168,1.054808,-0.220164,0.093147,0.895914,-0.191026,0.266705,0.844018,0.133042,0.073082,1.070856,0.215984,0.159089,0.930492,0.139419,0.325883,0.931617
0.012829,0.030625,0.774434,-0.101338,0.021226,0.642550,-0.126739,0.158553,0.370082,-0.070995,0.045770,0.079344,0.130943,0.045267,0.643603,0.110811,0.016495,0.339171,0.087467,-0.069283,0.035933,0.011291,0.028080,0.828482,-0.148602,0.037996,1.051988,-0.218517,0.103579,0.894673,-0.166794,0.277560,0.868605,0.126526,0.086961,1.071615,0.201004,0.192190,0.939899,0.104878,0.348123,0.950829
0.012665,0.037836,0.772596,-0.100306,0.023554,0.640383,-0.130851,0.167507,0.371870,-0.064888,0.075630,0.076053,0.130757,0.058321,0.642622,0.109371,0.016515,0.339691,0.088296,-0.069259,0.036281,0.010894,0.034884,0.826613,-0.151963,0.037865,1.048681,-0.216997,0.114046,0.894125,-0.143041,0.281720,0.895023,0.119681,0.100746,1.071606,0.182642,0.223443,0.949372,0.068247,0.365552,0.968958
0.011208,0.046140,0.768927,-0.100039,0.027739,0.635924,-0.133886,0.176498,0.370410,-0.058775,0.106428,0.070940,0.129450,0.072187,0.640196,0.107378,0.020325,0.338771,0.087805,-0.068958,0.036350,0.009270,0.042734,0.822913,-0.154748,0.036406,1.044523,-0.215945,0.121500,0.893121,-0.125328,0.277933,0.922914,0.112243,0.114922,1.069333,0.159244,0.252414,0.956021,0.029048,0.378623,0.983915
0.009485,0.054936,0.764906,-0.099823,0.032801,0.630983,-0.136419,0.185542,0.368073,-0.055040,0.136837,0.066116,0.127765,0.086374,0.637547,0.105902,0.025415,0.337711,0.088252,-0.068623,0.036705,0.007413,0.051060,0.818859,-0.156917,0.034293,1.040112,-0.216495,0.126412,0.892245,-0.114643,0.267684,0.949110,0.104199,0.129048,1.066712,0.133339,0.278094,0.962393,-0.010224,0.386747,0.997555
