body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.026313,-0.822671,-0.087207,-0.043060,-0.831077,-0.096937,-0.147780,-0.868142,-0.082304,0.057872,-2.707504,-0.559239,-0.040314,-0.686390,-0.073994,0.012888,-0.209180,-0.027116,0.005933,-0.026722,0.023968,-0.017777,-0.844225,-0.085093,0.052618,-0.788759,-0.117499,0.115223,-0.528604,-0.028624,0.236075,-0.294985,-0.025800,0.058010,-0.865647,-0.041530,-0.037692,-1.027742,0.037913,0.063713,-1.320598,0.283831
-0.005143,-0.818840,-0.104690,-0.024859,-0.820324,-0.119441,-0.155710,-0.788825,-0.132254,0.080613,-2.672080,-0.416031,-0.020425,-0.685849,-0.087516,0.014146,-0.246924,-0.033217,0.005846,-0.030016,0.031702,0.003665,-0.840616,-0.102719,0.063047,-0.796735,-0.130602,0.116505,-0.560431,-0.044123,0.212286,-0.367419,-0.035926,0.067879,-0.852397,-0.064825,-0.016623,-0.986516,0.006155,0.079825,-1.247273,0.243631
0.015427,-0.818962,-0.120497,-0.004072,-0.818240,-0.136540,-0.153488,-0.743273,-0.166199,0.081468,-2.551685,-0.266246,0.001760,-0.693283,-0.102446,0.013669,-0.297736,-0.045643,0.004478,-0.032677,0.040234,0.023585,-0.839504,-0.118783,0.072719,-0.804223,-0.141992,0.112960,-0.598905,-0.063978,0.189227,-0.440320,-0.053296,0.076724,-0.842177,-0.086287,0.003949,-0.946136,-0.026420,0.093065,-1.172345,0.195349
0.035170,-0.822923,-0.135840,0.020497,-0.825473,-0.147707,-0.136148,-0.743309,-0.178741,0.058096,-2.327437,-0.140517,0.027346,-0.709327,-0.121470,0.011212,-0.364720,-0.067738,0.001838,-0.034573,0.049219,0.041480,-0.840712,-0.134470,0.081904,-0.812368,-0.153696,0.106642,-0.644273,-0.089599,0.166124,-0.515067,-0.078670,0.084941,-0.835331,-0.106721,0.023437,-0.908166,-0.059656,0.103392,-1.097809,0.138772
0.054315,-0.828943,-0.150295,0.050521,-0.839745,-0.151129,-0.103269,-0.787777,-0.167765,0.016890,-1.999036,-0.064768,0.058015,-0.732286,-0.145639,0.007385,-0.448189,-0.100961,-0.001689,-0.036519,0.059519,0.057290,-0.842637,-0.149331,0.091243,-0.820888,-0.166004,0.100120,-0.694905,-0.120027,0.143045,-0.591817,-0.110708,0.093249,-0.830420,-0.125257,0.042658,-0.873140,-0.091705,0.111594,-1.023902,0.075099
0.073267,-0.834234,-0.161778,0.086569,-0.857041,-0.144856,-0.059360,-0.859905,-0.136781,-0.028408,-1.595865,-0.046611,0.094611,-0.758140,-0.173185,0.002934,-0.545269,-0.143359,-0.005260,-0.040929,0.074092,0.071401,-0.842835,-0.161268,0.101174,-0.828103,-0.177001,0.095244,-0.747798,-0.151917,0.120162,-0.669349,-0.145814,0.102112,-0.824272,-0.139564,0.063396,-0.840015,-0.119584,0.118801,-0.948667,0.006479
0.092501,-0.835893,-0.167441,0.126726,-0.873622,-0.128584,-0.011943,-0.934643,-0.094333,-0.062885,-1.173883,-0.070319,0.135766,-0.781820,-0.199290,-0.002259,-0.651522,-0.189147,-0.007708,-0.052242,0.098438,0.084827,-0.838672,-0.167450,0.111782,-0.831517,-0.183257,0.092530,-0.799399,-0.180605,0.097226,-0.745938,-0.179062,0.111581,-0.812647,-0.146992,0.087597,-0.805782,-0.140527,0.125880,-0.867918,-0.064871
0.112044,-0.831958,-0.164359,0.166268,-0.887233,-0.104003,0.031690,-0.990599,-0.050086,-0.077278,-0.795093,-0.105647,0.177190,-0.799847,-0.216814,-0.010152,-0.764323,-0.229412,-0.008469,-0.076942,0.140951,0.098714,-0.828204,-0.164992,0.122523,-0.829198,-0.180747,0.091096,-0.846711,-0.200963,0.073422,-0.820704,-0.204921,0.121058,-0.792118,-0.145355,0.116000,-0.766514,-0.152683,0.132712,-0.776995,-0.136408
0.130616,-0.823263,-0.149440,0.198813,-0.897577,-0.073048,0.066680,-1.017030,-0.010642,-0.071253,-0.501681,-0.124728,0.212265,-0.813709,-0.217812,-0.024987,-0.887249,-0.253736,-0.009161,-0.123877,0.213070,0.113067,-0.812199,-0.150836,0.131631,-0.822265,-0.165259,0.088892,-0.889231,-0.207411,0.047405,-0.895418,-0.217179,0.128785,-0.763326,-0.132647,0.146562,-0.720563,-0.154428,0.137583,-0.674988,-0.203388
0.145632,-0.815235,-0.119450,0.218752,-0.906879,-0.036005,0.090554,-1.012288,0.021503,-0.052133,-0.302938,-0.114975,0.234306,-0.831332,-0.195646,-0.052468,-1.032335,-0.252416,-0.014329,-0.205247,0.327228,0.126181,-0.796273,-0.121735,0.136206,-0.816943,-0.132825,0.083554,-0.930802,-0.194106,0.017719,-0.975807,-0.209144,0.131984,-0.733233,-0.106649,0.174117,-0.671717,-0.143438,0.137452,-0.568675,-0.257385
